Serial_number:
2003905
Project ID:

Location:
Conness Creek Barologger
BAROMETRIC PRESSURE
UNIT: kPa
TEMPERATURE
UNIT: ∞C
Date,Time,ms,BAROMETRIC PRESSURE,TEMPERATURE
8/17/2019,03:13:12 pm,0,76.4838,7.372000000000001
8/17/2019,03:43:12 pm,0,76.4641,8.279
8/17/2019,04:13:12 pm,0,76.4417,9.372
8/17/2019,04:43:12 pm,0,76.4362,10.809000000000001
8/17/2019,05:13:12 pm,0,76.4137,15.183
8/17/2019,05:43:12 pm,0,76.424,19.793
8/17/2019,06:13:12 pm,0,76.4268,21.864
8/17/2019,06:43:12 pm,0,76.4207,23.268
8/17/2019,07:13:12 pm,0,76.4252,23.534000000000002
8/17/2019,07:43:12 pm,0,76.4238,22.903000000000002
8/17/2019,08:13:12 pm,0,76.4073,22.835
8/17/2019,08:43:12 pm,0,76.3967,22.572
8/17/2019,09:13:12 pm,0,76.3811,22.136999999999997
8/17/2019,09:43:12 pm,0,76.3747,21.955
8/17/2019,10:13:12 pm,0,76.3539,21.855
8/17/2019,10:43:12 pm,0,76.333,21.734
8/17/2019,11:13:12 pm,0,76.3305,21.651999999999997
8/17/2019,11:43:12 pm,0,76.3284,21.429000000000002
8/18/2019,12:13:12 am,0,76.3222,21.244
8/18/2019,12:43:12 am,0,76.3132,20.855999999999998
8/18/2019,01:13:12 am,0,76.3029,20.623
8/18/2019,01:43:12 am,0,76.3063,19.544
8/18/2019,02:13:12 am,0,76.307,18.528
8/18/2019,02:43:12 am,0,76.3065,17.7
8/18/2019,03:13:12 am,0,76.3193,16.932000000000002
8/18/2019,03:43:12 am,0,76.3407,15.735
8/18/2019,04:13:12 am,0,76.372,14.612
8/18/2019,04:43:12 am,0,76.3791,13.838
8/18/2019,05:13:12 am,0,76.3863,13.275
8/18/2019,05:43:12 am,0,76.3985,12.652000000000001
8/18/2019,06:13:12 am,0,76.3984,12.245
8/18/2019,06:43:12 am,0,76.3957,11.887
8/18/2019,07:13:12 am,0,76.3911,11.432
8/18/2019,07:43:12 am,0,76.3853,11.116
8/18/2019,08:13:12 am,0,76.3811,10.777999999999999
8/18/2019,08:43:12 am,0,76.3682,10.583
8/18/2019,09:13:12 am,0,76.3814,10.043
8/18/2019,09:43:12 am,0,76.3853,9.552999999999999
8/18/2019,10:13:12 am,0,76.384,9.083
8/18/2019,10:43:12 am,0,76.3817,9.03
8/18/2019,11:13:12 am,0,76.3811,8.657
8/18/2019,11:43:12 am,0,76.3797,8.562000000000001
8/18/2019,12:13:12 pm,0,76.375,8.541
8/18/2019,12:43:12 pm,0,76.3768,8.202
8/18/2019,01:13:12 pm,0,76.384,8.031
8/18/2019,01:43:12 pm,0,76.3967,7.92
8/18/2019,02:13:12 pm,0,76.3965,7.796
8/18/2019,02:43:12 pm,0,76.3874,7.99
8/18/2019,03:13:12 pm,0,76.3686,8.91
8/18/2019,03:43:12 pm,0,76.3426,9.763
8/18/2019,04:13:12 pm,0,76.328,10.849
8/18/2019,04:43:12 pm,0,76.3345,12.69
8/18/2019,05:13:12 pm,0,76.363,16.417
8/18/2019,05:43:12 pm,0,76.3937,19.005
8/18/2019,06:13:12 pm,0,76.3862,20.985
8/18/2019,06:43:12 pm,0,76.3988,21.759
8/18/2019,07:13:12 pm,0,76.3829,22.314
8/18/2019,07:43:12 pm,0,76.394,22.169
8/18/2019,08:13:12 pm,0,76.3956,22.034000000000002
8/18/2019,08:43:12 pm,0,76.3913,21.813000000000002
8/18/2019,09:13:12 pm,0,76.3886,21.588
8/18/2019,09:43:12 pm,0,76.3893,21.195
8/18/2019,10:13:12 pm,0,76.3815,20.894000000000002
8/18/2019,10:43:12 pm,0,76.3712,20.721999999999998
8/18/2019,11:13:12 pm,0,76.3764,20.608
8/18/2019,11:43:12 pm,0,76.3821,20.305999999999997
8/19/2019,12:13:12 am,0,76.3878,19.826
8/19/2019,12:43:12 am,0,76.3878,19.646
8/19/2019,01:13:12 am,0,76.3789,19.298
8/19/2019,01:43:12 am,0,76.3903,18.237000000000002
8/19/2019,02:13:12 am,0,76.4024,17.188
8/19/2019,02:43:12 am,0,76.4066,16.246
8/19/2019,03:13:12 am,0,76.4195,15.655
8/19/2019,03:43:12 am,0,76.446,14.940999999999999
8/19/2019,04:13:12 am,0,76.4698,14.027999999999999
8/19/2019,04:43:12 am,0,76.4907,13.322000000000001
8/19/2019,05:13:12 am,0,76.5116,12.694
8/19/2019,05:43:12 am,0,76.5186,12.356
8/19/2019,06:13:12 am,0,76.5265,11.975999999999999
8/19/2019,06:43:12 am,0,76.5305,11.702
8/19/2019,07:13:12 am,0,76.5297,11.312000000000001
8/19/2019,07:43:12 am,0,76.5249,10.833
8/19/2019,08:13:12 am,0,76.534,10.455
8/19/2019,08:43:12 am,0,76.534,9.917
8/19/2019,09:13:12 am,0,76.5376,9.435
8/19/2019,09:43:12 am,0,76.5436,9.126
8/19/2019,10:13:12 am,0,76.5552,8.773
8/19/2019,10:43:12 am,0,76.5513,8.443
8/19/2019,11:13:12 am,0,76.5561,8.398
8/19/2019,11:43:12 am,0,76.5572,8.164
8/19/2019,12:13:12 pm,0,76.5563,8.035
