Serial_number:   
2004212   
Project ID:   
L2004212   
Location:   
Lyell_Fk_abv_Twin_Br_Stilling_Tu
LEVEL   
UNIT: cm   
Offset: 0.000000 cm   
TEMPERATURE   
UNIT: °C   
Date,Time,ms,LEVEL (cm),TEMPERATURE 
2/21/2019,6:30:00 AM,0,827.78,-0.996 
2/21/2019,7:00:00 AM,0,827.53,-0.996 
2/21/2019,7:30:00 AM,0,827.22,-0.996 
2/21/2019,8:00:00 AM,0,827.08,-0.997 
2/21/2019,8:30:00 AM,0,826.76,-0.997 
2/21/2019,9:00:00 AM,0,826.6,-0.997 
2/21/2019,9:30:00 AM,0,826.42,-0.997 
2/21/2019,10:00:00 AM,0,826.28,-0.997 
2/21/2019,10:30:00 AM,0,826.21,-0.997 
2/21/2019,11:00:00 AM,0,825.91,-0.997 
2/21/2019,11:30:00 AM,0,825.71,-0.997 
2/21/2019,12:00:00 PM,0,825.62,-0.997 
2/21/2019,12:30:00 PM,0,825.59,-0.998 
2/21/2019,1:00:00 PM,0,825.56,-0.997 
2/21/2019,1:30:00 PM,0,825.61,-0.998 
2/21/2019,2:00:00 PM,0,825.6,-0.997 
2/21/2019,2:30:00 PM,0,825.63,-0.998 
2/21/2019,3:00:00 PM,0,825.8,-0.999 
2/21/2019,3:30:00 PM,0,826.03,-0.998 
2/21/2019,4:00:00 PM,0,826.28,-0.998 
2/21/2019,4:30:00 PM,0,826.36,-0.998 
2/21/2019,5:00:00 PM,0,826.36,-0.998 
2/21/2019,5:30:00 PM,0,826.31,-0.998 
2/21/2019,6:00:00 PM,0,826.3,-0.998 
2/21/2019,6:30:00 PM,0,826.39,-0.998 
2/21/2019,7:00:00 PM,0,826.76,-0.999 
2/21/2019,7:30:00 PM,0,826.69,-0.999 
2/21/2019,8:00:00 PM,0,826.53,-0.998 
2/21/2019,8:30:00 PM,0,826.55,-0.999 
2/21/2019,9:00:00 PM,0,826.61,-0.999 
2/21/2019,9:30:00 PM,0,826.47,-0.999 
2/21/2019,10:00:00 PM,0,826.58,-0.999 
2/21/2019,10:30:00 PM,0,826.65,-0.999 
2/21/2019,11:00:00 PM,0,827.02,-0.999 
2/21/2019,11:30:00 PM,0,827.1,-1 
2/22/2019,12:00:00 AM,0,827.21,-1 
2/22/2019,12:30:00 AM,0,827.33,-1 
2/22/2019,1:00:00 AM,0,827.56,-1 
2/22/2019,1:30:00 AM,0,827.62,-1 
2/22/2019,2:00:00 AM,0,827.73,-1 
2/22/2019,2:30:00 AM,0,827.89,-1 
2/22/2019,3:00:00 AM,0,828.25,-1 
2/22/2019,3:30:00 AM,0,828.45,-1 
2/22/2019,4:00:00 AM,0,828.54,-1.001 
2/22/2019,4:30:00 AM,0,828.7,-1.001 
2/22/2019,5:00:00 AM,0,828.98,-1 
2/22/2019,5:30:00 AM,0,829.09,-1 
2/22/2019,6:00:00 AM,0,829.5,-1 
2/22/2019,6:30:00 AM,0,829.58,-1.001 
2/22/2019,7:00:00 AM,0,829.82,-1.001 
2/22/2019,7:30:00 AM,0,830.24,-1.001 
2/22/2019,8:00:00 AM,0,830.43,-1.001 
2/22/2019,8:30:00 AM,0,830.73,-1.001 
2/22/2019,9:00:00 AM,0,831.15,-1.001 
2/22/2019,9:30:00 AM,0,831.18,-1.001 
2/22/2019,10:00:00 AM,0,831.43,-1.001 
2/22/2019,10:30:00 AM,0,831.72,-1.001 
2/22/2019,11:00:00 AM,0,831.7,-1.002 
2/22/2019,11:30:00 AM,0,831.73,-1.002 
2/22/2019,12:00:00 PM,0,831.99,-1.002 
2/22/2019,12:30:00 PM,0,832.16,-1.001 
2/22/2019,1:00:00 PM,0,832.31,-1.002 
2/22/2019,1:30:00 PM,0,832.23,-1.002 
2/22/2019,2:00:00 PM,0,832.17,-1.002 
2/22/2019,2:30:00 PM,0,832.16,-1.002 
2/22/2019,3:00:00 PM,0,832.19,-1.002 
2/22/2019,3:30:00 PM,0,832.18,-1.002 
2/22/2019,4:00:00 PM,0,832.36,-1.002 
2/22/2019,4:30:00 PM,0,832.36,-1.003 
2/22/2019,5:00:00 PM,0,832.17,-1.002 
2/22/2019,5:30:00 PM,0,832.02,-1.002 
2/22/2019,6:00:00 PM,0,831.81,-1.003 
2/22/2019,6:30:00 PM,0,831.69,-1.003 
2/22/2019,7:00:00 PM,0,831.67,-1.004 
2/22/2019,7:30:00 PM,0,831.69,-1.003 
2/22/2019,8:00:00 PM,0,831.5,-1.004 
2/22/2019,8:30:00 PM,0,831.28,-1.003 
2/22/2019,9:00:00 PM,0,830.97,-1.003 
2/22/2019,9:30:00 PM,0,830.93,-1.003 
2/22/2019,10:00:00 PM,0,830.65,-1.003 
2/22/2019,10:30:00 PM,0,830.62,-1.004 
2/22/2019,11:00:00 PM,0,830.74,-1.004 
2/22/2019,11:30:00 PM,0,830.8,-1.004 
2/23/2019,12:00:00 AM,0,830.88,-1.004 
2/23/2019,12:30:00 AM,0,830.86,-1.004 
2/23/2019,1:00:00 AM,0,830.74,-1.004 
2/23/2019,1:30:00 AM,0,830.68,-1.004 
2/23/2019,2:00:00 AM,0,830.98,-1.004 
2/23/2019,2:30:00 AM,0,831.08,-1.004 
2/23/2019,3:00:00 AM,0,830.92,-1.004 
2/23/2019,3:30:00 AM,0,831.01,-1.004 
2/23/2019,4:00:00 AM,0,831.09,-1.005 
2/23/2019,4:30:00 AM,0,830.88,-1.004 
2/23/2019,5:00:00 AM,0,830.81,-1.004 
2/23/2019,5:30:00 AM,0,830.98,-1.004 
2/23/2019,6:00:00 AM,0,830.96,-1.005 
2/23/2019,6:30:00 AM,0,830.76,-1.005 
2/23/2019,7:00:00 AM,0,830.72,-1.005 
2/23/2019,7:30:00 AM,0,830.82,-1.005 
2/23/2019,8:00:00 AM,0,830.57,-1.005 
2/23/2019,8:30:00 AM,0,830.33,-1.005 
2/23/2019,9:00:00 AM,0,830.23,-1.005 
2/23/2019,9:30:00 AM,0,830.21,-1.005 
2/23/2019,10:00:00 AM,0,830.07,-1.005 
2/23/2019,10:30:00 AM,0,829.49,-1.005 
2/23/2019,11:00:00 AM,0,829.14,-1.005 
2/23/2019,11:30:00 AM,0,828.91,-1.005 
2/23/2019,12:00:00 PM,0,828.64,-1.005 
2/23/2019,12:30:00 PM,0,828.69,-1.005 
2/23/2019,1:00:00 PM,0,828.5,-1.005 
2/23/2019,1:30:00 PM,0,828.52,-1.005 
2/23/2019,2:00:00 PM,0,828.24,-1.005 
2/23/2019,2:30:00 PM,0,828.02,-1.006 
2/23/2019,3:00:00 PM,0,828.14,-1.006 
2/23/2019,3:30:00 PM,0,828.04,-1.005 
2/23/2019,4:00:00 PM,0,827.87,-1.005 
2/23/2019,4:30:00 PM,0,827.64,-1.005 
2/23/2019,5:00:00 PM,0,827.47,-1.005 
2/23/2019,5:30:00 PM,0,827.39,-1.006 
2/23/2019,6:00:00 PM,0,827.09,-1.006 
2/23/2019,6:30:00 PM,0,826.94,-1.005 
2/23/2019,7:00:00 PM,0,826.41,-1.006 
2/23/2019,7:30:00 PM,0,826.22,-1.006 
2/23/2019,8:00:00 PM,0,826.07,-1.006 
2/23/2019,8:30:00 PM,0,825.82,-1.006 
2/23/2019,9:00:00 PM,0,825.42,-1.006 
2/23/2019,9:30:00 PM,0,825.04,-1.006 
2/23/2019,10:00:00 PM,0,824.74,-1.006 
2/23/2019,10:30:00 PM,0,824.79,-1.006 
2/23/2019,11:00:00 PM,0,824.64,-1.006 
2/23/2019,11:30:00 PM,0,824.66,-1.006 
2/24/2019,12:00:00 AM,0,824.61,-1.007 
2/24/2019,12:30:00 AM,0,824.35,-1.006 
2/24/2019,1:00:00 AM,0,824.25,-1.006 
2/24/2019,1:30:00 AM,0,823.98,-1.006 
2/24/2019,2:00:00 AM,0,824.04,-1.007 
2/24/2019,2:30:00 AM,0,824.05,-1.007 
2/24/2019,3:00:00 AM,0,823.94,-1.007 
2/24/2019,3:30:00 AM,0,823.91,-1.007 
2/24/2019,4:00:00 AM,0,823.71,-1.007 
2/24/2019,4:30:00 AM,0,823.63,-1.007 
2/24/2019,5:00:00 AM,0,823.42,-1.007 
2/24/2019,5:30:00 AM,0,823.54,-1.006 
2/24/2019,6:00:00 AM,0,823.55,-1.007 
2/24/2019,6:30:00 AM,0,823.37,-1.006 
2/24/2019,7:00:00 AM,0,823.05,-1.007 
2/24/2019,7:30:00 AM,0,822.74,-1.007 
2/24/2019,8:00:00 AM,0,822.55,-1.007 
2/24/2019,8:30:00 AM,0,822.45,-1.007 
2/24/2019,9:00:00 AM,0,822.21,-1.007 
2/24/2019,9:30:00 AM,0,822.01,-1.007 
2/24/2019,10:00:00 AM,0,821.76,-1.007 
2/24/2019,10:30:00 AM,0,821.37,-1.007 
2/24/2019,11:00:00 AM,0,820.97,-1.008 
2/24/2019,11:30:00 AM,0,820.61,-1.008 
2/24/2019,12:00:00 PM,0,820.4,-1.008 
2/24/2019,12:30:00 PM,0,820.29,-1.007 
2/24/2019,1:00:00 PM,0,820.33,-1.008 
2/24/2019,1:30:00 PM,0,820.19,-1.008 
2/24/2019,2:00:00 PM,0,819.89,-1.008 
2/24/2019,2:30:00 PM,0,819.62,-1.008 
2/24/2019,3:00:00 PM,0,819.6,-1.008 
2/24/2019,3:30:00 PM,0,819.36,-1.008 
2/24/2019,4:00:00 PM,0,819.43,-1.008 
2/24/2019,4:30:00 PM,0,819.43,-1.008 
2/24/2019,5:00:00 PM,0,819.4,-1.008 
2/24/2019,5:30:00 PM,0,819.05,-1.008 
2/24/2019,6:00:00 PM,0,818.8,-1.008 
2/24/2019,6:30:00 PM,0,818.61,-1.008 
2/24/2019,7:00:00 PM,0,818.34,-1.008 
2/24/2019,7:30:00 PM,0,817.95,-1.008 
2/24/2019,8:00:00 PM,0,817.52,-1.008 
2/24/2019,8:30:00 PM,0,817.04,-1.008 
2/24/2019,9:00:00 PM,0,816.53,-1.009 
2/24/2019,9:30:00 PM,0,816.03,-1.009 
2/24/2019,10:00:00 PM,0,816.05,-1.008 
2/24/2019,10:30:00 PM,0,815.75,-1.009 
2/24/2019,11:00:00 PM,0,815.38,-1.009 
2/24/2019,11:30:00 PM,0,815.25,-1.009 
2/25/2019,12:00:00 AM,0,814.81,-1.009 
2/25/2019,12:30:00 AM,0,814.78,-1.009 
2/25/2019,1:00:00 AM,0,814.6,-1.009 
2/25/2019,1:30:00 AM,0,814.19,-1.009 
2/25/2019,2:00:00 AM,0,814.09,-1.009 
2/25/2019,2:30:00 AM,0,814.19,-1.009 
2/25/2019,3:00:00 AM,0,814.05,-1.01 
2/25/2019,3:30:00 AM,0,814.01,-1.01 
2/25/2019,4:00:00 AM,0,813.94,-1.01 
2/25/2019,4:30:00 AM,0,813.96,-1.01 
2/25/2019,5:00:00 AM,0,814.08,-1.01 
2/25/2019,5:30:00 AM,0,814.26,-1.009 
2/25/2019,6:00:00 AM,0,814.14,-1.01 
2/25/2019,6:30:00 AM,0,813.64,-1.01 
2/25/2019,7:00:00 AM,0,813.23,-1.01 
2/25/2019,7:30:00 AM,0,812.84,-1.009 
2/25/2019,8:00:00 AM,0,812.7,-1.01 
2/25/2019,8:30:00 AM,0,812.44,-1.01 
2/25/2019,9:00:00 AM,0,812.35,-1.009 
2/25/2019,9:30:00 AM,0,812.1,-1.01 
2/25/2019,10:00:00 AM,0,811.86,-1.009 
2/25/2019,10:30:00 AM,0,811.6,-1.01 
2/25/2019,11:00:00 AM,0,811.31,-1.009 
2/25/2019,11:30:00 AM,0,810.9,-1.01 
2/25/2019,12:00:00 PM,0,810.71,-1.01 
2/25/2019,12:30:00 PM,0,810.54,-1.009 
2/25/2019,1:00:00 PM,0,810.57,-1.01 
2/25/2019,1:30:00 PM,0,810.54,-1.01 
2/25/2019,2:00:00 PM,0,810.64,-1.009 
2/25/2019,2:30:00 PM,0,810.5,-1.01 
2/25/2019,3:00:00 PM,0,810.2,-1.009 
2/25/2019,3:30:00 PM,0,810.06,-1.009 
2/25/2019,4:00:00 PM,0,810.13,-1.009 
2/25/2019,4:30:00 PM,0,809.82,-1.01 
2/25/2019,5:00:00 PM,0,809.67,-1.009 
2/25/2019,5:30:00 PM,0,809.36,-1.009 
2/25/2019,6:00:00 PM,0,808.98,-1.01 
2/25/2019,6:30:00 PM,0,808.84,-1.01 
2/25/2019,7:00:00 PM,0,809.03,-1.009 
2/25/2019,7:30:00 PM,0,809.39,-1.009 
2/25/2019,8:00:00 PM,0,809.09,-1.009 
2/25/2019,8:30:00 PM,0,808.23,-1.009 
2/25/2019,9:00:00 PM,0,808.23,-1.009 
2/25/2019,9:30:00 PM,0,808.09,-1.009 
2/25/2019,10:00:00 PM,0,808.56,-1.01 
2/25/2019,10:30:00 PM,0,809.07,-1.01 
2/25/2019,11:00:00 PM,0,809.12,-1.009 
2/25/2019,11:30:00 PM,0,809.39,-1.009 
2/26/2019,12:00:00 AM,0,809.67,-1.009 
2/26/2019,12:30:00 AM,0,809.59,-1.009 
2/26/2019,1:00:00 AM,0,809.33,-1.009 
2/26/2019,1:30:00 AM,0,809.13,-1.009 
2/26/2019,2:00:00 AM,0,809.22,-1.009 
2/26/2019,2:30:00 AM,0,809.15,-1.009 
2/26/2019,3:00:00 AM,0,809.25,-1.009 
2/26/2019,3:30:00 AM,0,808.95,-1.009 
2/26/2019,4:00:00 AM,0,808.84,-1.009 
2/26/2019,4:30:00 AM,0,808.99,-1.009 
2/26/2019,5:00:00 AM,0,808.9,-1.009 
2/26/2019,5:30:00 AM,0,809.22,-1.009 
2/26/2019,6:00:00 AM,0,809.23,-1.009 
2/26/2019,6:30:00 AM,0,809.12,-1.01 
2/26/2019,7:00:00 AM,0,808.98,-1.009 
2/26/2019,7:30:00 AM,0,808.24,-1.009 
2/26/2019,8:00:00 AM,0,807.84,-1.009 
2/26/2019,8:30:00 AM,0,807.65,-1.009 
2/26/2019,9:00:00 AM,0,807.83,-1.009 
2/26/2019,9:30:00 AM,0,808.01,-1.009 
2/26/2019,10:00:00 AM,0,808.22,-1.009 
2/26/2019,10:30:00 AM,0,808.03,-1.009 
2/26/2019,11:00:00 AM,0,807.83,-1.009 
2/26/2019,11:30:00 AM,0,807.54,-1.008 
2/26/2019,12:00:00 PM,0,807.4,-1.009 
2/26/2019,12:30:00 PM,0,807.37,-1.008 
2/26/2019,1:00:00 PM,0,807.09,-1.009 
2/26/2019,1:30:00 PM,0,807.39,-1.009 
2/26/2019,2:00:00 PM,0,807.39,-1.009 
2/26/2019,2:30:00 PM,0,807,-1.009 
2/26/2019,3:00:00 PM,0,807.16,-1.009 
2/26/2019,3:30:00 PM,0,807.41,-1.009 
2/26/2019,4:00:00 PM,0,807.42,-1.009 
2/26/2019,4:30:00 PM,0,807.29,-1.009 
2/26/2019,5:00:00 PM,0,807.04,-1.008 
2/26/2019,5:30:00 PM,0,807.05,-1.009 
2/26/2019,6:00:00 PM,0,806.74,-1.009 
2/26/2019,6:30:00 PM,0,806.63,-1.008 
2/26/2019,7:00:00 PM,0,806.44,-1.009 
2/26/2019,7:30:00 PM,0,806.2,-1.009 
2/26/2019,8:00:00 PM,0,806.04,-1.008 
2/26/2019,8:30:00 PM,0,805.71,-1.009 
2/26/2019,9:00:00 PM,0,805.62,-1.009 
2/26/2019,9:30:00 PM,0,805.57,-1.008 
2/26/2019,10:00:00 PM,0,805.8,-1.008 
2/26/2019,10:30:00 PM,0,805.56,-1.008 
2/26/2019,11:00:00 PM,0,805.2,-1.008 
2/26/2019,11:30:00 PM,0,804.94,-1.008 
2/27/2019,12:00:00 AM,0,804.93,-1.008 
2/27/2019,12:30:00 AM,0,804.66,-1.008 
2/27/2019,1:00:00 AM,0,804.4,-1.009 
2/27/2019,1:30:00 AM,0,804.07,-1.008 
2/27/2019,2:00:00 AM,0,804.03,-1.008 
2/27/2019,2:30:00 AM,0,803.97,-1.008 
2/27/2019,3:00:00 AM,0,803.87,-1.008 
2/27/2019,3:30:00 AM,0,803.81,-1.008 
2/27/2019,4:00:00 AM,0,803.86,-1.008 
2/27/2019,4:30:00 AM,0,803.57,-1.008 
2/27/2019,5:00:00 AM,0,803.69,-1.008 
2/27/2019,5:30:00 AM,0,803.87,-1.008 
2/27/2019,6:00:00 AM,0,803.39,-1.008 
2/27/2019,6:30:00 AM,0,803,-1.008 
2/27/2019,7:00:00 AM,0,802.86,-1.008 
2/27/2019,7:30:00 AM,0,802.5,-1.008 
2/27/2019,8:00:00 AM,0,802.58,-1.008 
2/27/2019,8:30:00 AM,0,802.7,-1.008 
2/27/2019,9:00:00 AM,0,802.38,-1.008 
2/27/2019,9:30:00 AM,0,802.02,-1.008 
2/27/2019,10:00:00 AM,0,801.98,-1.007 
2/27/2019,10:30:00 AM,0,802.34,-1.008 
2/27/2019,11:00:00 AM,0,801.74,-1.008 
2/27/2019,11:30:00 AM,0,802.08,-1.007 
2/27/2019,12:00:00 PM,0,802.48,-1.008 
2/27/2019,12:30:00 PM,0,801.79,-1.007 
2/27/2019,1:00:00 PM,0,800.63,-1.007 
2/27/2019,1:30:00 PM,0,801.51,-1.006 
2/27/2019,2:00:00 PM,0,802.35,-1.007 
2/27/2019,2:30:00 PM,0,802.39,-1.006 
2/27/2019,3:00:00 PM,0,802.38,-1.007 
2/27/2019,3:30:00 PM,0,802.96,-1.006 
2/27/2019,4:00:00 PM,0,803.17,-1.007 
2/27/2019,4:30:00 PM,0,803.42,-1.006 
2/27/2019,5:00:00 PM,0,803.3,-1.006 
2/27/2019,5:30:00 PM,0,803.1,-1.006 
2/27/2019,6:00:00 PM,0,803.65,-1.006 
2/27/2019,6:30:00 PM,0,803.72,-1.006 
2/27/2019,7:00:00 PM,0,803.79,-1.007 
2/27/2019,7:30:00 PM,0,803.85,-1.006 
2/27/2019,8:00:00 PM,0,803.72,-1.007 
2/27/2019,8:30:00 PM,0,803.64,-1.006 
2/27/2019,9:00:00 PM,0,803.52,-1.006 
2/27/2019,9:30:00 PM,0,803.4,-1.006 
2/27/2019,10:00:00 PM,0,803.46,-1.006 
2/27/2019,10:30:00 PM,0,803.39,-1.006 
2/27/2019,11:00:00 PM,0,803.09,-1.006 
2/27/2019,11:30:00 PM,0,803.28,-1.006 
2/28/2019,12:00:00 AM,0,803.19,-1.006 
2/28/2019,12:30:00 AM,0,803.08,-1.006 
2/28/2019,1:00:00 AM,0,802.78,-1.006 
2/28/2019,1:30:00 AM,0,802.72,-1.006 
2/28/2019,2:00:00 AM,0,802.54,-1.006 
2/28/2019,2:30:00 AM,0,802.64,-1.006 
2/28/2019,3:00:00 AM,0,802.38,-1.006 
2/28/2019,3:30:00 AM,0,802.56,-1.006 
2/28/2019,4:00:00 AM,0,802.57,-1.006 
2/28/2019,4:30:00 AM,0,802.78,-1.006 
2/28/2019,5:00:00 AM,0,802.53,-1.006 
2/28/2019,5:30:00 AM,0,802.85,-1.006 
2/28/2019,6:00:00 AM,0,802.85,-1.006 
2/28/2019,6:30:00 AM,0,802.67,-1.006 
2/28/2019,7:00:00 AM,0,802.26,-1.006 
2/28/2019,7:30:00 AM,0,802.16,-1.006 
2/28/2019,8:00:00 AM,0,802.02,-1.005 
2/28/2019,8:30:00 AM,0,802.43,-1.006 
2/28/2019,9:00:00 AM,0,802.34,-1.006 
2/28/2019,9:30:00 AM,0,801.99,-1.006 
2/28/2019,10:00:00 AM,0,801.82,-1.006 
2/28/2019,10:30:00 AM,0,801.66,-1.006 
2/28/2019,11:00:00 AM,0,801.53,-1.006 
2/28/2019,11:30:00 AM,0,801.25,-1.006 
2/28/2019,12:00:00 PM,0,800.87,-1.006 
2/28/2019,12:30:00 PM,0,801.01,-1.006 
2/28/2019,1:00:00 PM,0,801.01,-1.006 
2/28/2019,1:30:00 PM,0,801.2,-1.006 
2/28/2019,2:00:00 PM,0,801.04,-1.006 
2/28/2019,2:30:00 PM,0,800.93,-1.006 
2/28/2019,3:00:00 PM,0,801.16,-1.006 
2/28/2019,3:30:00 PM,0,801.45,-1.006 
2/28/2019,4:00:00 PM,0,801.52,-1.006 
2/28/2019,4:30:00 PM,0,801.59,-1.005 
2/28/2019,5:00:00 PM,0,801.54,-1.005 
2/28/2019,5:30:00 PM,0,801.07,-1.006 
2/28/2019,6:00:00 PM,0,800.88,-1.005 
2/28/2019,6:30:00 PM,0,801.45,-1.005 
2/28/2019,7:00:00 PM,0,801.67,-1.006 
2/28/2019,7:30:00 PM,0,801.42,-1.005 
2/28/2019,8:00:00 PM,0,801.12,-1.005 
2/28/2019,8:30:00 PM,0,801,-1.005 
2/28/2019,9:00:00 PM,0,800.87,-1.006 
2/28/2019,9:30:00 PM,0,800.62,-1.005 
2/28/2019,10:00:00 PM,0,800.65,-1.005 
2/28/2019,10:30:00 PM,0,800.63,-1.005 
2/28/2019,11:00:00 PM,0,800.5,-1.006 
2/28/2019,11:30:00 PM,0,800.92,-1.005 
3/1/2019,12:00:00 AM,0,801,-1.005 
3/1/2019,12:30:00 AM,0,800.73,-1.005 
3/1/2019,1:00:00 AM,0,800.59,-1.006 
3/1/2019,1:30:00 AM,0,800.55,-1.005 
3/1/2019,2:00:00 AM,0,800.67,-1.005 
3/1/2019,2:30:00 AM,0,800.88,-1.005 
3/1/2019,3:00:00 AM,0,800.83,-1.005 
3/1/2019,3:30:00 AM,0,800.91,-1.005 
3/1/2019,4:00:00 AM,0,800.85,-1.005 
3/1/2019,4:30:00 AM,0,800.89,-1.004 
3/1/2019,5:00:00 AM,0,800.86,-1.005 
3/1/2019,5:30:00 AM,0,800.84,-1.005 
3/1/2019,6:00:00 AM,0,800.7,-1.004 
3/1/2019,6:30:00 AM,0,800.59,-1.004 
3/1/2019,7:00:00 AM,0,800.56,-1.005 
3/1/2019,7:30:00 AM,0,800.45,-1.004 
3/1/2019,8:00:00 AM,0,800.29,-1.004 
3/1/2019,8:30:00 AM,0,800.38,-1.004 
3/1/2019,9:00:00 AM,0,800.27,-1.004 
3/1/2019,9:30:00 AM,0,800.39,-1.004 
3/1/2019,10:00:00 AM,0,800.14,-1.004 
3/1/2019,10:30:00 AM,0,799.8,-1.004 
3/1/2019,11:00:00 AM,0,799.5,-1.004 
3/1/2019,11:30:00 AM,0,799.35,-1.004 
3/1/2019,12:00:00 PM,0,799.13,-1.004 
3/1/2019,12:30:00 PM,0,799.11,-1.004 
3/1/2019,1:00:00 PM,0,799.03,-1.004 
3/1/2019,1:30:00 PM,0,798.97,-1.004 
3/1/2019,2:00:00 PM,0,799.15,-1.005 
3/1/2019,2:30:00 PM,0,799.17,-1.004 
3/1/2019,3:00:00 PM,0,799.04,-1.004 
3/1/2019,3:30:00 PM,0,799.12,-1.005 
3/1/2019,4:00:00 PM,0,799.18,-1.004 
3/1/2019,4:30:00 PM,0,799.07,-1.004 
3/1/2019,5:00:00 PM,0,798.86,-1.004 
3/1/2019,5:30:00 PM,0,798.79,-1.004 
3/1/2019,6:00:00 PM,0,798.73,-1.004 
3/1/2019,6:30:00 PM,0,798.72,-1.005 
3/1/2019,7:00:00 PM,0,798.51,-1.004 
3/1/2019,7:30:00 PM,0,798.72,-1.004 
3/1/2019,8:00:00 PM,0,798.52,-1.004 
3/1/2019,8:30:00 PM,0,798.36,-1.004 
3/1/2019,9:00:00 PM,0,798.36,-1.005 
3/1/2019,9:30:00 PM,0,798.72,-1.004 
3/1/2019,10:00:00 PM,0,798.54,-1.004 
3/1/2019,10:30:00 PM,0,798.52,-1.004 
3/1/2019,11:00:00 PM,0,798.37,-1.003 
3/1/2019,11:30:00 PM,0,798.27,-1.004 
3/2/2019,12:00:00 AM,0,798.01,-1.004 
3/2/2019,12:30:00 AM,0,797.22,-1.004 
3/2/2019,1:00:00 AM,0,797.41,-1.003 
3/2/2019,1:30:00 AM,0,797.23,-1.004 
3/2/2019,2:00:00 AM,0,797.43,-1.004 
3/2/2019,2:30:00 AM,0,797.26,-1.004 
3/2/2019,3:00:00 AM,0,797.41,-1.004 
3/2/2019,3:30:00 AM,0,797.16,-1.004 
3/2/2019,4:00:00 AM,0,797.23,-1.004 
3/2/2019,4:30:00 AM,0,796.9,-1.003 
3/2/2019,5:00:00 AM,0,796.42,-1.004 
3/2/2019,5:30:00 AM,0,796.28,-1.004 
3/2/2019,6:00:00 AM,0,796.17,-1.004 
3/2/2019,6:30:00 AM,0,796.26,-1.004 
3/2/2019,7:00:00 AM,0,796.16,-1.004 
3/2/2019,7:30:00 AM,0,795.72,-1.004 
3/2/2019,8:00:00 AM,0,795.73,-1.004 
3/2/2019,8:30:00 AM,0,795.61,-1.004 
3/2/2019,9:00:00 AM,0,795.38,-1.004 
3/2/2019,9:30:00 AM,0,794.99,-1.004 
3/2/2019,10:00:00 AM,0,794.41,-1.004 
3/2/2019,10:30:00 AM,0,794.11,-1.004 
3/2/2019,11:00:00 AM,0,793.3,-1.004 
3/2/2019,11:30:00 AM,0,792.49,-1.004 
3/2/2019,12:00:00 PM,0,792.62,-1.004 
3/2/2019,12:30:00 PM,0,792.54,-1.004 
3/2/2019,1:00:00 PM,0,792.09,-1.004 
3/2/2019,1:30:00 PM,0,792.48,-1.004 
3/2/2019,2:00:00 PM,0,792.46,-1.004 
3/2/2019,2:30:00 PM,0,792.09,-1.004 
3/2/2019,3:00:00 PM,0,791.75,-1.004 
3/2/2019,3:30:00 PM,0,791.46,-1.004 
3/2/2019,4:00:00 PM,0,791.67,-1.004 
3/2/2019,4:30:00 PM,0,791.54,-1.004 
3/2/2019,5:00:00 PM,0,791.78,-1.004 
3/2/2019,5:30:00 PM,0,792.52,-1.003 
3/2/2019,6:00:00 PM,0,792.41,-1.004 
3/2/2019,6:30:00 PM,0,792.26,-1.004 
3/2/2019,7:00:00 PM,0,792.58,-1.004 
3/2/2019,7:30:00 PM,0,793.22,-1.004 
3/2/2019,8:00:00 PM,0,792.71,-1.004 
3/2/2019,8:30:00 PM,0,792.49,-1.004 
3/2/2019,9:00:00 PM,0,792.31,-1.004 
3/2/2019,9:30:00 PM,0,792.14,-1.004 
3/2/2019,10:00:00 PM,0,792.13,-1.004 
3/2/2019,10:30:00 PM,0,792.39,-1.004 
3/2/2019,11:00:00 PM,0,792.83,-1.004 
3/2/2019,11:30:00 PM,0,793.05,-1.004 
3/3/2019,12:00:00 AM,0,793.39,-1.004 
3/3/2019,12:30:00 AM,0,793.53,-1.004 
3/3/2019,1:00:00 AM,0,793.8,-1.004 
3/3/2019,1:30:00 AM,0,793.83,-1.004 
3/3/2019,2:00:00 AM,0,794.05,-1.004 
3/3/2019,2:30:00 AM,0,794.13,-1.005 
3/3/2019,3:00:00 AM,0,794.41,-1.005 
3/3/2019,3:30:00 AM,0,794.91,-1.004 
3/3/2019,4:00:00 AM,0,795.37,-1.004 
3/3/2019,4:30:00 AM,0,795.57,-1.004 
3/3/2019,5:00:00 AM,0,795.7,-1.004 
3/3/2019,5:30:00 AM,0,795.74,-1.004 
3/3/2019,6:00:00 AM,0,795.85,-1.003 
3/3/2019,6:30:00 AM,0,795.85,-1.004 
3/3/2019,7:00:00 AM,0,796.26,-1.003 
3/3/2019,7:30:00 AM,0,796.17,-1.004 
3/3/2019,8:00:00 AM,0,796.03,-1.004 
3/3/2019,8:30:00 AM,0,795.75,-1.005 
3/3/2019,9:00:00 AM,0,795.67,-1.005 
3/3/2019,9:30:00 AM,0,796.12,-1.004 
3/3/2019,10:00:00 AM,0,796.5,-1.004 
3/3/2019,10:30:00 AM,0,796.34,-1.005 
3/3/2019,11:00:00 AM,0,796.39,-1.005 
3/3/2019,11:30:00 AM,0,796.61,-1.006 
3/3/2019,12:00:00 PM,0,796.79,-1.005 
3/3/2019,12:30:00 PM,0,796.93,-1.006 
3/3/2019,1:00:00 PM,0,797.34,-1.006 
3/3/2019,1:30:00 PM,0,797.29,-1.006 
3/3/2019,2:00:00 PM,0,797.31,-1.006 
