"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-12 13:00:00",232735,13.23,0.65,16.2,1,0.9,0.25
"2021-08-12 13:15:00",232736,13.23,0.65,16.43,1,0.899,0.25
"2021-08-12 13:30:00",232737,13.23,0.651,16.65,1,0.9,0.25
"2021-08-12 13:45:00",232738,13.24,0.65,16.71,1,0.9,0.25
"2021-08-12 14:00:00",232739,13.24,0.651,16.65,1,0.901,0.25
"2021-08-12 14:15:00",232740,13.24,0.65,16.62,1,0.9,0.25
"2021-08-12 14:30:00",232741,13.24,0.65,16.63,1,0.9,0.25
"2021-08-12 14:45:00",232742,13.24,0.65,16.68,1,0.899,0.25
"2021-08-12 15:00:00",232743,13.23,0.65,16.58,1,0.9,0.25
"2021-08-12 15:15:00",232744,13.22,0.649,16.48,1,0.898,0.25
"2021-08-12 15:30:00",232745,13.23,0.649,16.49,1,0.899,0.25
"2021-08-12 15:45:00",232746,13.23,0.649,16.43,1,0.899,0.25
"2021-08-12 16:00:00",232747,13.24,0.648,16.36,1,0.897,0.25
"2021-08-12 16:15:00",232748,13.23,0.649,16.34,1,0.899,0.25
"2021-08-12 16:30:00",232749,13.23,0.647,16.33,1,0.897,0.25
"2021-08-12 16:45:00",232750,13.23,0.647,16.33,1,0.896,0.25
"2021-08-12 17:00:00",232751,13.22,0.646,16.33,1,0.896,0.25
"2021-08-12 17:15:00",232752,13.22,0.646,16.33,1,0.896,0.25
"2021-08-12 17:30:00",232753,13.23,0.643,16.34,1,0.892,0.25
"2021-08-12 17:45:00",232754,13.23,0.643,16.35,1,0.893,0.25
"2021-08-12 18:00:00",232755,13.24,0.641,16.34,1,0.891,0.25
"2021-08-12 18:15:00",232756,13.24,0.64,16.32,1,0.89,0.25
"2021-08-12 18:30:00",232757,13.24,0.64,16.29,1,0.889,0.25
"2021-08-12 18:45:00",232758,13.2,0.638,16.25,1,0.888,0.25
"2021-08-12 19:00:00",232759,13.17,0.638,16.2,1,0.888,0.25
"2021-08-12 19:15:00",232760,13.15,0.636,16.17,1,0.886,0.25
"2021-08-12 19:30:00",232761,13.13,0.635,16.13,1,0.885,0.25
"2021-08-12 19:45:00",232762,13.11,0.634,16.08,1,0.884,0.25
"2021-08-12 20:00:00",232763,13.09,0.633,16.02,1,0.883,0.25
"2021-08-12 20:15:00",232764,13.08,0.633,15.94,1,0.882,0.25
"2021-08-12 20:30:00",232765,13.06,0.631,15.87,1,0.881,0.25
"2021-08-12 20:45:00",232766,13.05,0.631,15.78,1,0.881,0.25
"2021-08-12 21:00:00",232767,13.03,0.631,15.69,1,0.88,0.25
"2021-08-12 21:15:00",232768,13.01,0.629,15.61,1,0.879,0.25
"2021-08-12 21:30:00",232769,13,0.63,15.51,1,0.879,0.25
"2021-08-12 21:45:00",232770,12.98,0.628,15.41,1,0.878,0.25
"2021-08-12 22:00:00",232771,12.97,0.628,15.3,1,0.878,0.25
"2021-08-12 22:15:00",232772,12.96,0.628,15.2,1,0.877,0.25
"2021-08-12 22:30:00",232773,12.95,0.626,15.09,1,0.876,0.25
"2021-08-12 22:45:00",232774,12.93,0.627,14.99,1,0.876,0.25
"2021-08-12 23:00:00",232775,12.92,0.625,14.88,1,0.875,0.25
"2021-08-12 23:15:00",232776,12.91,0.626,14.77,1,0.875,0.25
"2021-08-12 23:30:00",232777,12.9,0.626,14.68,1,0.875,0.25
"2021-08-12 23:45:00",232778,12.89,0.625,14.58,1,0.874,0.25
"2021-08-13 00:00:00",232779,12.88,0.624,14.48,1,0.874,0.25
"2021-08-13 00:15:00",232780,12.86,0.625,14.38,1,0.875,0.25
"2021-08-13 00:30:00",232781,12.85,0.625,14.29,1,0.874,0.25
"2021-08-13 00:45:00",232782,12.84,0.625,14.21,1,0.874,0.25
"2021-08-13 01:00:00",232783,12.83,0.626,14.12,1,0.875,0.25
"2021-08-13 01:15:00",232784,12.81,0.625,14.03,1,0.875,0.25
"2021-08-13 01:30:00",232785,12.81,0.627,13.95,1,0.876,0.25
"2021-08-13 01:45:00",232786,12.79,0.626,13.87,1,0.876,0.25
"2021-08-13 02:00:00",232787,12.78,0.627,13.79,1,0.877,0.25
"2021-08-13 02:15:00",232788,12.77,0.628,13.72,1,0.878,0.25
"2021-08-13 02:30:00",232789,12.76,0.628,13.64,1,0.878,0.25
"2021-08-13 02:45:00",232790,12.75,0.629,13.57,1,0.878,0.25
"2021-08-13 03:00:00",232791,12.74,0.628,13.49,1,0.878,0.25
"2021-08-13 03:15:00",232792,12.73,0.629,13.42,1,0.879,0.25
"2021-08-13 03:30:00",232793,12.72,0.629,13.35,1,0.879,0.25
"2021-08-13 03:45:00",232794,12.71,0.63,13.29,1,0.88,0.25
"2021-08-13 04:00:00",232795,12.7,0.63,13.21,1,0.88,0.25
"2021-08-13 04:15:00",232796,12.69,0.63,13.14,1,0.879,0.25
"2021-08-13 04:30:00",232797,12.68,0.631,13.08,1,0.881,0.25
"2021-08-13 04:45:00",232798,12.67,0.632,13.01,1,0.882,0.25
"2021-08-13 05:00:00",232799,12.66,0.632,12.94,1,0.881,0.25
"2021-08-13 05:15:00",232800,12.65,0.632,12.87,1,0.882,0.25
"2021-08-13 05:30:00",232801,12.64,0.633,12.8,1,0.883,0.25
"2021-08-13 05:45:00",232802,12.64,0.634,12.73,1,0.883,0.25
"2021-08-13 06:00:00",232803,12.62,0.634,12.65,1,0.884,0.25
"2021-08-13 06:15:00",232804,12.62,0.634,12.58,1,0.884,0.25
"2021-08-13 06:30:00",232805,12.61,0.635,12.51,1,0.885,0.25
"2021-08-13 06:45:00",232806,12.6,0.637,12.44,1,0.887,0.25
"2021-08-13 07:00:00",232807,12.6,0.637,12.37,1,0.886,0.25
"2021-08-13 07:15:00",232808,12.59,0.635,12.32,1,0.885,0.25
"2021-08-13 07:30:00",232809,12.58,0.636,12.27,1,0.885,0.25
"2021-08-13 07:45:00",232810,12.59,0.635,12.23,1,0.885,0.25
"2021-08-13 08:00:00",232811,12.63,0.636,12.2,1,0.886,0.25
"2021-08-13 08:15:00",232812,12.69,0.637,12.19,1,0.886,0.25
"2021-08-13 08:30:00",232813,12.78,0.637,12.2,1,0.887,0.25
"2021-08-13 08:45:00",232814,12.9,0.637,12.22,1,0.887,0.25
"2021-08-13 09:00:00",232815,13.06,0.637,12.27,1,0.887,0.25
"2021-08-13 09:15:00",232816,13.28,0.638,12.36,1,0.887,0.25
"2021-08-13 09:30:00",232817,13.42,0.639,12.5,1,0.888,0.25
"2021-08-13 09:45:00",232818,13.39,0.639,12.74,1,0.889,0.25
"2021-08-13 10:00:00",232819,13.38,0.639,13.04,1,0.889,0.25
"2021-08-13 10:15:00",232820,13.36,0.639,13.27,1,0.889,0.25
"2021-08-13 10:30:00",232821,13.35,0.639,13.52,1,0.889,0.25
"2021-08-13 10:45:00",232822,13.34,0.639,13.77,1,0.888,0.25
"2021-08-13 11:00:00",232823,13.32,0.64,14.07,1,0.89,0.25
"2021-08-13 11:15:00",232824,13.31,0.641,14.33,1,0.89,0.25
"2021-08-13 11:30:00",232825,13.3,0.64,14.56,1,0.89,0.25
"2021-08-13 11:45:00",232826,13.31,0.64,14.67,1,0.89,0.25
"2021-08-13 12:00:00",232827,13.31,0.641,14.67,1,0.891,0.25
"2021-08-13 12:15:00",232828,13.31,0.64,14.68,1,0.89,0.25
"2021-08-13 12:30:00",232829,13.32,0.642,14.71,1,0.891,0.25
"2021-08-13 12:45:00",232830,13.33,0.642,14.71,1,0.892,0.25
"2021-08-13 13:00:00",232831,13.33,0.643,14.66,1,0.892,0.25
"2021-08-13 13:15:00",232832,13.29,0.643,14.57,1,0.893,0.25
"2021-08-13 13:30:00",232833,13.3,0.646,14.43,1,0.895,0.25
"2021-08-13 13:45:00",232834,13.35,0.648,14.29,1,0.898,0.25
"2021-08-13 14:00:00",232835,13.35,0.649,14.18,1,0.899,0.25
"2021-08-13 14:15:00",232836,13.35,0.65,14.14,1,0.899,0.25
"2021-08-13 14:30:00",232837,13.35,0.648,14.19,1,0.898,0.25
"2021-08-13 14:45:00",232838,13.34,0.649,14.21,1,0.899,0.25
"2021-08-13 15:00:00",232839,13.33,0.65,14.32,1,0.9,0.25
"2021-08-13 15:15:00",232840,13.31,0.651,14.51,1,0.901,0.25
"2021-08-13 15:30:00",232841,13.31,0.653,14.67,1,0.902,0.25
"2021-08-13 15:45:00",232842,13.31,0.653,14.8,1,0.902,0.25
"2021-08-13 16:00:00",232843,13.31,0.653,14.92,1,0.902,0.25
"2021-08-13 16:15:00",232844,13.3,0.653,15.07,1,0.903,0.25
"2021-08-13 16:30:00",232845,13.3,0.652,15.15,1,0.902,0.25
"2021-08-13 16:45:00",232846,13.31,0.653,15.19,1,0.903,0.25
"2021-08-13 17:00:00",232847,13.31,0.653,15.2,1,0.903,0.25
"2021-08-13 17:15:00",232848,13.29,0.652,15.19,1,0.902,0.25
"2021-08-13 17:30:00",232849,13.31,0.651,15.15,1,0.9,0.25
"2021-08-13 17:45:00",232850,13.32,0.65,15.11,1,0.899,0.25
"2021-08-13 18:00:00",232851,13.32,0.649,15.06,1,0.898,0.25
"2021-08-13 18:15:00",232852,13.32,0.647,15.01,1,0.897,0.25
"2021-08-13 18:30:00",232853,13.32,0.648,14.97,1,0.897,0.25
"2021-08-13 18:45:00",232854,13.29,0.646,14.93,1,0.896,0.25
"2021-08-13 19:00:00",232855,13.27,0.645,14.9,1,0.895,0.25
"2021-08-13 19:15:00",232856,13.24,0.643,14.86,1,0.893,0.25
"2021-08-13 19:30:00",232857,13.22,0.642,14.83,1,0.892,0.25
"2021-08-13 19:45:00",232858,13.2,0.642,14.79,1,0.891,0.25
"2021-08-13 20:00:00",232859,13.18,0.64,14.73,1,0.89,0.25
"2021-08-13 20:15:00",232860,13.16,0.639,14.67,1,0.889,0.25
"2021-08-13 20:30:00",232861,13.14,0.638,14.61,1,0.888,0.25
"2021-08-13 20:45:00",232862,13.13,0.638,14.54,1,0.888,0.25
"2021-08-13 21:00:00",232863,13.11,0.637,14.47,1,0.887,0.25
"2021-08-13 21:15:00",232864,13.09,0.638,14.4,1,0.888,0.25
"2021-08-13 21:30:00",232865,13.08,0.638,14.32,1,0.888,0.25
"2021-08-13 21:45:00",232866,13.06,0.637,14.24,1,0.887,0.25
"2021-08-13 22:00:00",232867,13.05,0.638,14.16,1,0.887,0.25
"2021-08-13 22:15:00",232868,13.04,0.638,14.07,1,0.888,0.25
"2021-08-13 22:30:00",232869,13.02,0.638,13.99,1,0.888,0.25
"2021-08-13 22:45:00",232870,13.01,0.639,13.9,1,0.889,0.25
"2021-08-13 23:00:00",232871,12.99,0.641,13.82,1,0.89,0.25
"2021-08-13 23:15:00",232872,12.98,0.641,13.74,1,0.891,0.25
"2021-08-13 23:30:00",232873,12.96,0.641,13.66,1,0.89,0.25
"2021-08-13 23:45:00",232874,12.95,0.64,13.58,1,0.89,0.25
"2021-08-14 00:00:00",232875,12.94,0.64,13.51,1,0.89,0.25
"2021-08-14 00:15:00",232876,12.93,0.64,13.43,1,0.89,0.25
"2021-08-14 00:30:00",232877,12.92,0.64,13.36,1,0.889,0.25
"2021-08-14 00:45:00",232878,12.91,0.64,13.29,1,0.889,0.25
"2021-08-14 01:00:00",232879,12.89,0.639,13.22,1,0.889,0.25
"2021-08-14 01:15:00",232880,12.88,0.638,13.14,1,0.888,0.25
"2021-08-14 01:30:00",232881,12.87,0.639,13.07,1,0.889,0.25
"2021-08-14 01:45:00",232882,12.86,0.639,13,1,0.889,0.25
"2021-08-14 02:00:00",232883,12.84,0.64,12.93,1,0.889,0.25
"2021-08-14 02:15:00",232884,12.84,0.64,12.86,1,0.89,0.25
"2021-08-14 02:30:00",232885,12.83,0.641,12.8,1,0.891,0.25
"2021-08-14 02:45:00",232886,12.82,0.641,12.74,1,0.891,0.25
"2021-08-14 03:00:00",232887,12.8,0.642,12.67,1,0.891,0.25
"2021-08-14 03:15:00",232888,12.79,0.642,12.61,1,0.891,0.25
"2021-08-14 03:30:00",232889,12.79,0.64,12.56,1,0.89,0.25
"2021-08-14 03:45:00",232890,12.78,0.64,12.51,1,0.89,0.25
"2021-08-14 04:00:00",232891,12.77,0.639,12.47,1,0.889,0.25
"2021-08-14 04:15:00",232892,12.76,0.639,12.43,1,0.889,0.25
"2021-08-14 04:30:00",232893,12.74,0.64,12.38,1,0.889,0.25
"2021-08-14 04:45:00",232894,12.73,0.639,12.34,1,0.889,0.25
"2021-08-14 05:00:00",232895,12.73,0.639,12.3,1,0.889,0.25
"2021-08-14 05:15:00",232896,12.72,0.64,12.25,1,0.89,0.25
"2021-08-14 05:30:00",232897,12.71,0.64,12.2,1,0.89,0.25
"2021-08-14 05:45:00",232898,12.7,0.64,12.15,1,0.89,0.25
"2021-08-14 06:00:00",232899,12.68,0.641,12.09,1,0.891,0.25
"2021-08-14 06:15:00",232900,12.67,0.64,12.04,1,0.89,0.25
"2021-08-14 06:30:00",232901,12.66,0.64,11.99,1,0.89,0.25
"2021-08-14 06:45:00",232902,12.66,0.64,11.93,1,0.889,0.25
"2021-08-14 07:00:00",232903,12.65,0.641,11.87,1,0.891,0.25
"2021-08-14 07:15:00",232904,12.64,0.641,11.82,1,0.891,0.25
"2021-08-14 07:30:00",232905,12.63,0.641,11.78,1,0.891,0.25
"2021-08-14 07:45:00",232906,12.63,0.642,11.74,1,0.892,0.25
"2021-08-14 08:00:00",232907,12.66,0.641,11.7,1,0.89,0.25
"2021-08-14 08:15:00",232908,12.72,0.64,11.68,1,0.89,0.25
"2021-08-14 08:30:00",232909,12.79,0.64,11.68,1,0.889,0.25
"2021-08-14 08:45:00",232910,12.9,0.64,11.71,1,0.89,0.25
"2021-08-14 09:00:00",232911,13.06,0.641,11.75,1,0.89,0.25
"2021-08-14 09:15:00",232912,13.26,0.641,11.84,1,0.89,0.25
"2021-08-14 09:30:00",232913,13.41,0.64,11.98,1,0.89,0.25
"2021-08-14 09:45:00",232914,13.4,0.641,12.23,1,0.89,0.25
"2021-08-14 10:00:00",232915,13.38,0.642,12.53,1,0.891,0.25
"2021-08-14 10:15:00",232916,13.36,0.641,12.77,1,0.891,0.25
"2021-08-14 10:30:00",232917,13.35,0.642,13.03,1,0.892,0.25
"2021-08-14 10:45:00",232918,13.33,0.641,13.29,1,0.891,0.25
"2021-08-14 11:00:00",232919,13.32,0.642,13.59,1,0.891,0.25
"2021-08-14 11:15:00",232920,13.31,0.641,13.84,1,0.891,0.25
"2021-08-14 11:30:00",232921,13.31,0.641,14.13,1,0.891,0.25
"2021-08-14 11:45:00",232922,13.29,0.641,14.43,1,0.891,0.25
"2021-08-14 12:00:00",232923,13.28,0.642,14.75,1,0.891,0.25
"2021-08-14 12:15:00",232924,13.27,0.639,15.08,1,0.889,0.25
"2021-08-14 12:30:00",232925,13.26,0.641,15.43,1,0.89,0.25
"2021-08-14 12:45:00",232926,13.24,0.642,15.77,1,0.891,0.25
"2021-08-14 13:00:00",232927,13.23,0.641,16.14,1,0.89,0.25
"2021-08-14 13:15:00",232928,13.22,0.64,16.49,1,0.89,0.25
"2021-08-14 13:30:00",232929,13.21,0.641,16.8,1,0.891,0.25
"2021-08-14 13:45:00",232930,13.22,0.64,17.02,1,0.89,0.25
"2021-08-14 14:00:00",232931,13.21,0.641,17.1,1,0.89,0.25
"2021-08-14 14:15:00",232932,13.21,0.642,17.27,1,0.892,0.25
"2021-08-14 14:30:00",232933,13.21,0.644,17.32,1,0.893,0.25
"2021-08-14 14:45:00",232934,13.21,0.641,17.29,1,0.89,0.25
"2021-08-14 15:00:00",232935,13.2,0.641,17.36,1,0.89,0.25
"2021-08-14 15:15:00",232936,13.21,0.64,17.35,1,0.89,0.25
"2021-08-14 15:30:00",232937,13.19,0.639,17.31,1,0.888,0.25
"2021-08-14 15:45:00",232938,13.19,0.64,17.31,1,0.89,0.25
"2021-08-14 16:00:00",232939,13.19,0.637,17.32,1,0.887,0.25
"2021-08-14 16:15:00",232940,13.19,0.638,17.3,1,0.887,0.25
"2021-08-14 16:30:00",232941,13.19,0.638,17.29,1,0.887,0.25
"2021-08-14 16:45:00",232942,13.21,0.636,17.25,1,0.886,0.25
"2021-08-14 17:00:00",232943,13.21,0.637,17.23,1,0.887,0.25
"2021-08-14 17:15:00",232944,13.22,0.635,17.16,1,0.885,0.25
"2021-08-14 17:30:00",232945,13.22,0.636,17.07,1,0.886,0.25
"2021-08-14 17:45:00",232946,13.23,0.637,16.99,1,0.886,0.25
"2021-08-14 18:00:00",232947,13.17,0.636,16.89,1,0.886,0.25
"2021-08-14 18:15:00",232948,13.18,0.634,16.82,1,0.884,0.25
"2021-08-14 18:30:00",232949,13.15,0.634,16.73,1,0.883,0.25
"2021-08-14 18:45:00",232950,13.14,0.633,16.66,1,0.883,0.25
"2021-08-14 19:00:00",232951,13.11,0.632,16.59,1,0.881,0.25
"2021-08-14 19:15:00",232952,13.1,0.632,16.52,1,0.881,0.25
"2021-08-14 19:30:00",232953,13.08,0.63,16.44,1,0.879,0.25
"2021-08-14 19:45:00",232954,13.06,0.63,16.36,1,0.879,0.25
"2021-08-14 20:00:00",232955,13.04,0.628,16.29,1,0.878,0.25
"2021-08-14 20:15:00",232956,13.03,0.628,16.24,1,0.877,0.25
"2021-08-14 20:30:00",232957,13.01,0.625,16.19,1,0.875,0.25
"2021-08-14 20:45:00",232958,13,0.625,16.14,1,0.875,0.25
"2021-08-14 21:00:00",232959,12.98,0.624,16.08,1,0.874,0.25
"2021-08-14 21:15:00",232960,12.97,0.624,16.03,1,0.873,0.25
"2021-08-14 21:30:00",232961,12.95,0.622,15.96,1,0.872,0.25
"2021-08-14 21:45:00",232962,12.94,0.622,15.89,1,0.872,0.25
"2021-08-14 22:00:00",232963,12.93,0.622,15.82,1,0.872,0.25
"2021-08-14 22:15:00",232964,12.92,0.622,15.75,1,0.872,0.25
"2021-08-14 22:30:00",232965,12.9,0.619,15.67,1,0.869,0.25
"2021-08-14 22:45:00",232966,12.89,0.621,15.6,1,0.87,0.25
"2021-08-14 23:00:00",232967,12.88,0.619,15.52,1,0.868,0.25
"2021-08-14 23:15:00",232968,12.86,0.619,15.45,1,0.868,0.25
"2021-08-14 23:30:00",232969,12.85,0.617,15.37,1,0.867,0.25
"2021-08-14 23:45:00",232970,12.84,0.618,15.3,1,0.868,0.25
"2021-08-15 00:00:00",232971,12.83,0.618,15.22,1,0.867,0.25
"2021-08-15 00:15:00",232972,12.82,0.617,15.14,1,0.866,0.25
"2021-08-15 00:30:00",232973,12.81,0.616,15.07,1,0.866,0.25
"2021-08-15 00:45:00",232974,12.8,0.616,14.99,1,0.866,0.25
"2021-08-15 01:00:00",232975,12.79,0.617,14.92,1,0.867,0.25
"2021-08-15 01:15:00",232976,12.78,0.616,14.83,1,0.866,0.25
"2021-08-15 01:30:00",232977,12.77,0.617,14.75,1,0.866,0.25
"2021-08-15 01:45:00",232978,12.76,0.617,14.67,1,0.866,0.25
"2021-08-15 02:00:00",232979,12.75,0.617,14.58,1,0.866,0.25
"2021-08-15 02:15:00",232980,12.74,0.617,14.5,1,0.867,0.25
"2021-08-15 02:30:00",232981,12.72,0.617,14.42,1,0.867,0.25
"2021-08-15 02:45:00",232982,12.71,0.618,14.34,1,0.868,0.25
"2021-08-15 03:00:00",232983,12.7,0.618,14.25,1,0.868,0.25
"2021-08-15 03:15:00",232984,12.69,0.619,14.17,1,0.868,0.25
"2021-08-15 03:30:00",232985,12.68,0.62,14.09,1,0.87,0.25
"2021-08-15 03:45:00",232986,12.68,0.621,14.01,1,0.87,0.25
"2021-08-15 04:00:00",232987,12.66,0.622,13.94,1,0.871,0.25
"2021-08-15 04:15:00",232988,12.65,0.622,13.86,1,0.871,0.25
"2021-08-15 04:30:00",232989,12.65,0.622,13.78,1,0.872,0.25
"2021-08-15 04:45:00",232990,12.64,0.623,13.7,1,0.873,0.25
"2021-08-15 05:00:00",232991,12.63,0.624,13.62,1,0.874,0.25
"2021-08-15 05:15:00",232992,12.62,0.625,13.54,1,0.874,0.25
"2021-08-15 05:30:00",232993,12.62,0.625,13.47,1,0.874,0.25
"2021-08-15 05:45:00",232994,12.61,0.625,13.39,1,0.875,0.25
"2021-08-15 06:00:00",232995,12.6,0.627,13.32,1,0.876,0.25
"2021-08-15 06:15:00",232996,12.6,0.626,13.25,1,0.876,0.25
"2021-08-15 06:30:00",232997,12.59,0.628,13.18,1,0.877,0.25
"2021-08-15 06:45:00",232998,12.58,0.628,13.12,1,0.878,0.25
"2021-08-15 07:00:00",232999,12.58,0.629,13.06,1,0.879,0.25
"2021-08-15 07:15:00",233000,12.57,0.629,13.02,1,0.879,0.25
"2021-08-15 07:30:00",233001,12.58,0.629,12.98,1,0.879,0.25
"2021-08-15 07:45:00",233002,12.62,0.629,12.95,1,0.879,0.25
"2021-08-15 08:00:00",233003,12.67,0.63,12.93,1,0.88,0.25
"2021-08-15 08:15:00",233004,12.72,0.63,12.92,1,0.88,0.25
"2021-08-15 08:30:00",233005,12.81,0.63,12.92,1,0.88,0.25
"2021-08-15 08:45:00",233006,12.94,0.629,12.94,1,0.879,0.25
"2021-08-15 09:00:00",233007,13.11,0.628,12.99,1,0.878,0.25
"2021-08-15 09:15:00",233008,13.32,0.629,13.07,1,0.879,0.25
"2021-08-15 09:30:00",233009,13.39,0.628,13.21,1,0.878,0.25
"2021-08-15 09:45:00",233010,13.37,0.63,13.44,1,0.879,0.25
"2021-08-15 10:00:00",233011,13.35,0.631,13.72,1,0.881,0.25
"2021-08-15 10:15:00",233012,13.34,0.63,13.94,1,0.88,0.25
"2021-08-15 10:30:00",233013,13.32,0.629,14.17,1,0.879,0.25
"2021-08-15 10:45:00",233014,13.31,0.631,14.41,1,0.88,0.25
"2021-08-15 11:00:00",233015,13.29,0.63,14.68,1,0.88,0.25
"2021-08-15 11:15:00",233016,13.28,0.63,14.92,1,0.88,0.25
"2021-08-15 11:30:00",233017,13.28,0.632,15.17,1,0.882,0.25
"2021-08-15 11:45:00",233018,13.27,0.632,15.46,1,0.881,0.25
"2021-08-15 12:00:00",233019,13.26,0.631,15.76,1,0.881,0.25
"2021-08-15 12:15:00",233020,13.24,0.629,16.06,1,0.879,0.25
"2021-08-15 12:30:00",233021,13.23,0.63,16.37,1,0.88,0.25
"2021-08-15 12:45:00",233022,13.22,0.631,16.68,1,0.88,0.25
"2021-08-15 13:00:00",233023,13.21,0.63,16.98,1,0.88,0.25
"2021-08-15 13:15:00",233024,13.2,0.63,17.27,1,0.879,0.25
"2021-08-15 13:30:00",233025,13.19,0.631,17.53,1,0.881,0.25
"2021-08-15 13:45:00",233026,13.19,0.631,17.76,1,0.88,0.25
"2021-08-15 14:00:00",233027,13.2,0.63,17.89,1,0.879,0.25
"2021-08-15 14:15:00",233028,13.2,0.629,17.87,1,0.879,0.25
"2021-08-15 14:30:00",233029,13.19,0.631,17.89,1,0.88,0.25
"2021-08-15 14:45:00",233030,13.19,0.63,17.99,1,0.88,0.25
"2021-08-15 15:00:00",233031,13.19,0.632,18,1,0.882,0.25
"2021-08-15 15:15:00",233032,13.18,0.632,17.94,1,0.882,0.25
"2021-08-15 15:30:00",233033,13.17,0.631,17.91,1,0.881,0.25
"2021-08-15 15:45:00",233034,13.17,0.631,17.96,1,0.88,0.25
"2021-08-15 16:00:00",233035,13.17,0.63,17.98,1,0.88,0.25
"2021-08-15 16:15:00",233036,13.17,0.63,17.97,1,0.88,0.25
"2021-08-15 16:30:00",233037,13.17,0.63,17.97,1,0.879,0.25
"2021-08-15 16:45:00",233038,13.19,0.629,17.93,1,0.878,0.25
"2021-08-15 17:00:00",233039,13.19,0.629,17.88,1,0.878,0.25
"2021-08-15 17:15:00",233040,13.19,0.628,17.8,1,0.878,0.25
"2021-08-15 17:30:00",233041,13.21,0.627,17.72,1,0.876,0.25
"2021-08-15 17:45:00",233042,13.21,0.626,17.65,1,0.876,0.25
"2021-08-15 18:00:00",233043,13.22,0.625,17.58,1,0.874,0.25
"2021-08-15 18:15:00",233044,13.22,0.624,17.53,1,0.874,0.25
"2021-08-15 18:30:00",233045,13.21,0.624,17.49,1,0.873,0.25
"2021-08-15 18:45:00",233046,13.18,0.622,17.43,1,0.872,0.25
"2021-08-15 19:00:00",233047,13.16,0.623,17.37,1,0.873,0.25
"2021-08-15 19:15:00",233048,13.13,0.621,17.31,1,0.871,0.25
"2021-08-15 19:30:00",233049,13.11,0.621,17.25,1,0.871,0.25
"2021-08-15 19:45:00",233050,13.09,0.619,17.19,1,0.869,0.25
"2021-08-15 20:00:00",233051,13.07,0.618,17.12,1,0.868,0.25
"2021-08-15 20:15:00",233052,13.05,0.618,17.06,1,0.867,0.25
"2021-08-15 20:30:00",233053,13.03,0.618,17,1,0.868,0.25
"2021-08-15 20:45:00",233054,13.02,0.616,16.93,1,0.866,0.25
"2021-08-15 21:00:00",233055,13,0.614,16.86,1,0.864,0.25
"2021-08-15 21:15:00",233056,12.99,0.614,16.79,1,0.864,0.25
"2021-08-15 21:30:00",233057,12.97,0.614,16.72,1,0.863,0.25
"2021-08-15 21:45:00",233058,12.96,0.613,16.64,1,0.863,0.25
"2021-08-15 22:00:00",233059,12.95,0.612,16.56,1,0.862,0.25
"2021-08-15 22:15:00",233060,12.93,0.612,16.48,1,0.861,0.25
"2021-08-15 22:30:00",233061,12.92,0.611,16.4,1,0.86,0.25
"2021-08-15 22:45:00",233062,12.91,0.611,16.32,1,0.86,0.25
"2021-08-15 23:00:00",233063,12.9,0.61,16.24,1,0.86,0.25
"2021-08-15 23:15:00",233064,12.89,0.609,16.16,1,0.858,0.25
"2021-08-15 23:30:00",233065,12.87,0.609,16.08,1,0.858,0.25
"2021-08-15 23:45:00",233066,12.86,0.608,15.99,1,0.858,0.25
"2021-08-16 00:00:00",233067,12.85,0.607,15.91,1,0.857,0.25
"2021-08-16 00:15:00",233068,12.83,0.607,15.82,1,0.856,0.25
"2021-08-16 00:30:00",233069,12.82,0.607,15.74,1,0.857,0.25
"2021-08-16 00:45:00",233070,12.81,0.607,15.65,1,0.856,0.25
"2021-08-16 01:00:00",233071,12.8,0.606,15.56,1,0.856,0.25
"2021-08-16 01:15:00",233072,12.79,0.606,15.47,1,0.856,0.25
"2021-08-16 01:30:00",233073,12.78,0.606,15.38,1,0.856,0.25
"2021-08-16 01:45:00",233074,12.77,0.607,15.29,1,0.857,0.25
"2021-08-16 02:00:00",233075,12.76,0.607,15.2,1,0.857,0.25
"2021-08-16 02:15:00",233076,12.75,0.607,15.12,1,0.857,0.25
"2021-08-16 02:30:00",233077,12.74,0.608,15.03,1,0.857,0.25
"2021-08-16 02:45:00",233078,12.73,0.608,14.94,1,0.857,0.25
"2021-08-16 03:00:00",233079,12.72,0.607,14.85,1,0.857,0.25
"2021-08-16 03:15:00",233080,12.71,0.608,14.77,1,0.858,0.25
"2021-08-16 03:30:00",233081,12.7,0.609,14.68,1,0.858,0.25
"2021-08-16 03:45:00",233082,12.69,0.609,14.6,1,0.859,0.25
"2021-08-16 04:00:00",233083,12.68,0.61,14.51,1,0.86,0.25
"2021-08-16 04:15:00",233084,12.67,0.611,14.42,1,0.86,0.25
"2021-08-16 04:30:00",233085,12.66,0.611,14.33,1,0.861,0.25
"2021-08-16 04:45:00",233086,12.65,0.612,14.24,1,0.862,0.25
"2021-08-16 05:00:00",233087,12.64,0.613,14.16,1,0.863,0.25
"2021-08-16 05:15:00",233088,12.64,0.615,14.07,1,0.864,0.25
"2021-08-16 05:30:00",233089,12.63,0.615,13.99,1,0.865,0.25
