"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-01 00:00:00",228651,12.82,0.958,11.67,0.9,1.098,0.14
"2021-07-01 00:15:00",228652,12.81,0.957,11.59,0.9,1.097,0.14
"2021-07-01 00:30:00",228653,12.8,0.955,11.5,0.9,1.096,0.14
"2021-07-01 00:45:00",228654,12.79,0.956,11.43,0.9,1.096,0.14
"2021-07-01 01:00:00",228655,12.78,0.954,11.35,0.9,1.094,0.14
"2021-07-01 01:15:00",228656,12.77,0.95,11.28,0.9,1.091,0.14
"2021-07-01 01:30:00",228657,12.76,0.947,11.2,0.9,1.088,0.14
"2021-07-01 01:45:00",228658,12.75,0.947,11.12,0.9,1.087,0.14
"2021-07-01 02:00:00",228659,12.74,0.942,11.04,0.9,1.082,0.14
"2021-07-01 02:15:00",228660,12.73,0.946,10.96,0.9,1.086,0.14
"2021-07-01 02:30:00",228661,12.72,0.942,10.88,0.9,1.082,0.14
"2021-07-01 02:45:00",228662,12.71,0.941,10.81,0.9,1.081,0.14
"2021-07-01 03:00:00",228663,12.71,0.938,10.73,0.9,1.078,0.14
"2021-07-01 03:15:00",228664,12.7,0.934,10.65,0.9,1.075,0.14
"2021-07-01 03:30:00",228665,12.69,0.936,10.57,0.9,1.077,0.14
"2021-07-01 03:45:00",228666,12.68,0.931,10.49,0.9,1.071,0.14
"2021-07-01 04:00:00",228667,12.67,0.931,10.41,0.9,1.071,0.14
"2021-07-01 04:15:00",228668,12.66,0.928,10.33,0.9,1.069,0.14
"2021-07-01 04:30:00",228669,12.66,0.929,10.26,0.9,1.069,0.14
"2021-07-01 04:45:00",228670,12.65,0.927,10.18,0.9,1.068,0.14
"2021-07-01 05:00:00",228671,12.64,0.924,10.1,0.9,1.064,0.14
"2021-07-01 05:15:00",228672,12.63,0.922,10.03,0.9,1.063,0.14
"2021-07-01 05:30:00",228673,12.62,0.921,9.96,0.9,1.061,0.14
"2021-07-01 05:45:00",228674,12.62,0.917,9.89,0.9,1.057,0.14
"2021-07-01 06:00:00",228675,12.61,0.918,9.82,0.9,1.058,0.14
"2021-07-01 06:15:00",228676,12.6,0.919,9.75,0.9,1.059,0.14
"2021-07-01 06:30:00",228677,12.6,0.915,9.68,0.9,1.056,0.14
"2021-07-01 06:45:00",228678,12.59,0.915,9.62,0.9,1.056,0.14
"2021-07-01 07:00:00",228679,12.59,0.913,9.55,0.9,1.054,0.14
"2021-07-01 07:15:00",228680,12.58,0.913,9.49,0.9,1.053,0.14
"2021-07-01 07:30:00",228681,12.59,0.91,9.43,0.9,1.05,0.14
"2021-07-01 07:45:00",228682,12.62,0.91,9.4,0.9,1.05,0.14
"2021-07-01 08:00:00",228683,12.65,0.907,9.4,0.9,1.048,0.14
"2021-07-01 08:15:00",228684,12.63,0.907,9.41,0.9,1.048,0.14
"2021-07-01 08:30:00",228685,12.7,0.908,9.42,0.9,1.048,0.14
"2021-07-01 08:45:00",228686,12.82,0.906,9.46,0.9,1.046,0.14
"2021-07-01 09:00:00",228687,12.96,0.903,9.54,0.9,1.044,0.14
"2021-07-01 09:15:00",228688,13.16,0.902,9.66,0.9,1.042,0.14
"2021-07-01 09:30:00",228689,13.52,0.901,9.83,0.9,1.041,0.14
"2021-07-01 09:45:00",228690,13.49,0.902,10.03,0.9,1.042,0.14
"2021-07-01 10:00:00",228691,13.48,0.903,10.27,0.9,1.043,0.14
"2021-07-01 10:15:00",228692,13.47,0.899,10.52,0.9,1.039,0.14
"2021-07-01 10:30:00",228693,13.46,0.899,10.76,0.9,1.039,0.14
"2021-07-01 10:45:00",228694,13.43,0.897,11,0.9,1.038,0.14
"2021-07-01 11:00:00",228695,13.42,0.898,11.26,0.9,1.038,0.14
"2021-07-01 11:15:00",228696,13.42,0.897,11.52,0.9,1.037,0.14
"2021-07-01 11:30:00",228697,13.42,0.895,11.81,0.9,1.036,0.14
"2021-07-01 11:45:00",228698,13.41,0.895,12.12,0.9,1.035,0.14
"2021-07-01 12:00:00",228699,13.4,0.895,12.44,0.9,1.036,0.14
"2021-07-01 12:15:00",228700,13.39,0.892,12.79,0.9,1.032,0.14
"2021-07-01 12:30:00",228701,13.38,0.891,13.14,0.9,1.032,0.14
"2021-07-01 12:45:00",228702,13.38,0.89,13.33,0.9,1.031,0.14
"2021-07-01 13:00:00",228703,13.37,0.89,13.54,0.9,1.031,0.14
"2021-07-01 13:15:00",228704,13.35,0.889,13.86,0.9,1.03,0.14
"2021-07-01 13:30:00",228705,13.35,0.886,14.24,0.9,1.026,0.14
"2021-07-01 13:45:00",228706,13.34,0.887,14.6,0.9,1.027,0.14
"2021-07-01 14:00:00",228707,13.33,0.884,15,0.9,1.024,0.14
"2021-07-01 14:15:00",228708,13.31,0.884,15.42,0.9,1.024,0.14
"2021-07-01 14:30:00",228709,13.31,0.883,15.6,0.9,1.023,0.14
"2021-07-01 14:45:00",228710,13.31,0.88,15.79,0.9,1.02,0.14
"2021-07-01 15:00:00",228711,13.29,0.878,16.01,0.9,1.018,0.14
"2021-07-01 15:15:00",228712,13.28,0.874,16.32,0.9,1.015,0.14
"2021-07-01 15:30:00",228713,13.29,0.873,16.42,0.9,1.013,0.14
"2021-07-01 15:45:00",228714,13.27,0.874,16.39,0.9,1.014,0.14
"2021-07-01 16:00:00",228715,13.24,0.87,16.31,0.9,1.011,0.14
"2021-07-01 16:15:00",228716,13.22,0.87,16.24,0.9,1.01,0.14
"2021-07-01 16:30:00",228717,13.19,0.871,16.18,0.9,1.011,0.14
"2021-07-01 16:45:00",228718,13.17,0.87,16.15,0.9,1.01,0.14
"2021-07-01 17:00:00",228719,13.15,0.867,16.12,0.9,1.008,0.14
"2021-07-01 17:15:00",228720,13.14,0.873,16.02,0.9,1.013,0.14
"2021-07-01 17:30:00",228721,13.12,0.881,15.93,0.9,1.022,0.14
"2021-07-01 17:45:00",228722,13.11,0.88,15.85,0.9,1.02,0.14
"2021-07-01 18:00:00",228723,13.09,0.885,15.84,0.9,1.025,0.14
"2021-07-01 18:15:00",228724,13.07,0.901,15.8,0.9,1.041,0.14
"2021-07-01 18:30:00",228725,13.06,0.913,15.74,0.9,1.053,0.14
"2021-07-01 18:45:00",228726,13.05,0.917,15.63,0.9,1.057,0.14
"2021-07-01 19:00:00",228727,13.03,0.914,15.5,0.9,1.054,0.14
"2021-07-01 19:15:00",228728,13.02,0.914,15.36,0.9,1.055,0.14
"2021-07-01 19:30:00",228729,13,0.915,15.2,0.9,1.055,0.14
"2021-07-01 19:45:00",228730,12.99,0.919,15.05,0.9,1.059,0.14
"2021-07-01 20:00:00",228731,12.98,0.922,14.9,0.9,1.063,0.14
"2021-07-01 20:15:00",228732,12.96,0.948,14.76,0.9,1.089,0.14
"2021-07-01 20:30:00",228733,12.95,0.97,14.59,0.9,1.11,0.14
"2021-07-01 20:45:00",228734,12.94,0.977,14.43,0.9,1.117,0.14
"2021-07-01 21:00:00",228735,12.93,0.977,14.26,0.9,1.117,0.14
"2021-07-01 21:15:00",228736,12.92,0.978,14.1,0.9,1.119,0.14
"2021-07-01 21:30:00",228737,12.91,0.978,13.92,0.9,1.119,0.14
"2021-07-01 21:45:00",228738,12.9,0.979,13.74,0.9,1.119,0.14
"2021-07-01 22:00:00",228739,12.89,0.98,13.56,0.9,1.121,0.14
"2021-07-01 22:15:00",228740,12.88,0.981,13.39,0.9,1.121,0.14
"2021-07-01 22:30:00",228741,12.86,0.978,13.21,0.9,1.118,0.14
"2021-07-01 22:45:00",228742,12.85,0.98,13.05,0.9,1.121,0.14
"2021-07-01 23:00:00",228743,12.84,0.979,12.88,0.9,1.119,0.14
"2021-07-01 23:15:00",228744,12.83,0.977,12.72,0.9,1.117,0.14
"2021-07-01 23:30:00",228745,12.82,0.973,12.58,0.9,1.113,0.14
"2021-07-01 23:45:00",228746,12.8,0.969,12.45,0.9,1.109,0.14
"2021-07-02 00:00:00",228747,12.8,0.967,12.32,0.9,1.107,0.14
"2021-07-02 00:15:00",228748,12.79,0.968,12.18,0.9,1.109,0.14
"2021-07-02 00:30:00",228749,12.78,0.967,12.06,0.9,1.108,0.14
"2021-07-02 00:45:00",228750,12.77,0.965,11.94,0.9,1.106,0.14
"2021-07-02 01:00:00",228751,12.76,0.968,11.82,0.9,1.108,0.14
"2021-07-02 01:15:00",228752,12.74,0.965,11.7,0.9,1.106,0.14
"2021-07-02 01:30:00",228753,12.73,0.966,11.59,0.9,1.106,0.14
"2021-07-02 01:45:00",228754,12.73,0.964,11.47,0.9,1.104,0.14
"2021-07-02 02:00:00",228755,12.72,0.961,11.36,0.9,1.102,0.14
"2021-07-02 02:15:00",228756,12.71,0.96,11.26,0.9,1.1,0.14
"2021-07-02 02:30:00",228757,12.7,0.96,11.15,0.9,1.1,0.14
"2021-07-02 02:45:00",228758,12.68,0.955,11.05,0.9,1.095,0.14
"2021-07-02 03:00:00",228759,12.68,0.957,10.95,0.9,1.098,0.14
"2021-07-02 03:15:00",228760,12.67,0.953,10.84,0.9,1.093,0.14
"2021-07-02 03:30:00",228761,12.66,0.953,10.74,0.9,1.094,0.14
"2021-07-02 03:45:00",228762,12.65,0.953,10.64,0.9,1.093,0.14
"2021-07-02 04:00:00",228763,12.64,0.948,10.55,0.9,1.089,0.14
"2021-07-02 04:15:00",228764,12.64,0.947,10.45,0.9,1.087,0.14
"2021-07-02 04:30:00",228765,12.63,0.948,10.36,0.9,1.088,0.14
"2021-07-02 04:45:00",228766,12.62,0.942,10.28,0.9,1.083,0.14
"2021-07-02 05:00:00",228767,12.62,0.945,10.2,0.9,1.086,0.14
"2021-07-02 05:15:00",228768,12.61,0.944,10.11,0.9,1.084,0.14
"2021-07-02 05:30:00",228769,12.6,0.942,10.03,0.9,1.083,0.14
"2021-07-02 05:45:00",228770,12.6,0.939,9.95,0.9,1.079,0.14
"2021-07-02 06:00:00",228771,12.59,0.941,9.87,0.9,1.081,0.14
"2021-07-02 06:15:00",228772,12.58,0.937,9.79,0.9,1.078,0.14
"2021-07-02 06:30:00",228773,12.58,0.936,9.72,0.9,1.076,0.14
"2021-07-02 06:45:00",228774,12.57,0.933,9.66,0.9,1.074,0.14
"2021-07-02 07:00:00",228775,12.57,0.933,9.61,0.9,1.073,0.14
"2021-07-02 07:15:00",228776,12.56,0.932,9.56,0.9,1.072,0.14
"2021-07-02 07:30:00",228777,12.57,0.932,9.52,0.9,1.072,0.14
"2021-07-02 07:45:00",228778,12.6,0.927,9.49,0.9,1.067,0.14
"2021-07-02 08:00:00",228779,12.65,0.929,9.49,0.9,1.069,0.14
"2021-07-02 08:15:00",228780,12.72,0.927,9.51,0.9,1.067,0.14
"2021-07-02 08:30:00",228781,12.8,0.929,9.56,0.9,1.069,0.14
"2021-07-02 08:45:00",228782,12.92,0.925,9.63,0.9,1.065,0.14
"2021-07-02 09:00:00",228783,13.07,0.923,9.73,0.9,1.064,0.14
"2021-07-02 09:15:00",228784,13.27,0.924,9.86,0.9,1.064,0.14
"2021-07-02 09:30:00",228785,13.48,0.927,10.02,0.9,1.067,0.14
"2021-07-02 09:45:00",228786,13.46,0.923,10.2,0.9,1.064,0.14
"2021-07-02 10:00:00",228787,13.45,0.921,10.42,0.9,1.062,0.14
"2021-07-02 10:15:00",228788,13.44,0.922,10.66,0.9,1.063,0.14
"2021-07-02 10:30:00",228789,13.42,0.919,10.88,0.9,1.059,0.14
"2021-07-02 10:45:00",228790,13.39,0.921,11.11,0.9,1.062,0.14
"2021-07-02 11:00:00",228791,13.38,0.918,11.34,0.9,1.059,0.14
"2021-07-02 11:15:00",228792,13.37,0.916,11.59,0.9,1.056,0.14
"2021-07-02 11:30:00",228793,13.37,0.919,11.86,0.9,1.059,0.14
"2021-07-02 11:45:00",228794,13.36,0.916,12.14,0.9,1.057,0.14
"2021-07-02 12:00:00",228795,13.36,0.914,12.45,0.9,1.054,0.14
"2021-07-02 12:15:00",228796,13.35,0.913,12.74,0.9,1.054,0.14
"2021-07-02 12:30:00",228797,13.34,0.913,13.07,0.9,1.053,0.14
"2021-07-02 12:45:00",228798,13.33,0.911,13.41,0.9,1.051,0.14
"2021-07-02 13:00:00",228799,13.31,0.908,13.76,0.9,1.049,0.14
"2021-07-02 13:15:00",228800,13.31,0.905,14.13,0.9,1.046,0.14
"2021-07-02 13:30:00",228801,13.3,0.907,14.46,0.9,1.047,0.14
"2021-07-02 13:45:00",228802,13.29,0.908,14.74,0.9,1.048,0.14
"2021-07-02 14:00:00",228803,13.28,0.903,15.07,0.9,1.044,0.14
"2021-07-02 14:15:00",228804,13.27,0.902,15.44,0.9,1.042,0.14
"2021-07-02 14:30:00",228805,13.26,0.899,15.81,0.9,1.039,0.14
"2021-07-02 14:45:00",228806,13.25,0.898,16.18,0.9,1.039,0.14
"2021-07-02 15:00:00",228807,13.24,0.898,16.49,0.9,1.038,0.14
"2021-07-02 15:15:00",228808,13.23,0.894,16.77,0.9,1.035,0.14
"2021-07-02 15:30:00",228809,13.23,0.897,17.03,0.9,1.038,0.14
"2021-07-02 15:45:00",228810,13.23,0.894,17.26,0.9,1.035,0.14
"2021-07-02 16:00:00",228811,13.23,0.892,17.45,0.9,1.033,0.14
"2021-07-02 16:15:00",228812,13.23,0.892,17.61,0.9,1.032,0.14
"2021-07-02 16:30:00",228813,13.22,0.887,17.75,0.9,1.027,0.14
"2021-07-02 16:45:00",228814,13.21,0.885,17.85,0.9,1.025,0.14
"2021-07-02 17:00:00",228815,13.2,0.884,17.91,0.9,1.025,0.14
"2021-07-02 17:15:00",228816,13.21,0.883,17.93,0.9,1.023,0.14
"2021-07-02 17:30:00",228817,13.23,0.88,17.93,0.9,1.02,0.14
"2021-07-02 17:45:00",228818,13.23,0.878,17.93,0.9,1.018,0.14
"2021-07-02 18:00:00",228819,13.24,0.876,17.91,0.9,1.016,0.14
"2021-07-02 18:15:00",228820,13.25,0.877,17.87,0.9,1.017,0.14
"2021-07-02 18:30:00",228821,13.26,0.874,17.83,0.9,1.014,0.14
"2021-07-02 18:45:00",228822,13.22,0.87,17.77,0.9,1.01,0.14
"2021-07-02 19:00:00",228823,13.2,0.872,17.7,0.9,1.012,0.14
"2021-07-02 19:15:00",228824,13.17,0.87,17.61,0.9,1.011,0.14
"2021-07-02 19:30:00",228825,13.15,0.869,17.52,0.9,1.009,0.14
"2021-07-02 19:45:00",228826,13.13,0.867,17.42,0.9,1.007,0.14
"2021-07-02 20:00:00",228827,13.11,0.864,17.32,0.9,1.004,0.14
"2021-07-02 20:15:00",228828,13.09,0.864,17.21,0.9,1.004,0.14
"2021-07-02 20:30:00",228829,13.08,0.863,17.1,0.9,1.003,0.14
"2021-07-02 20:45:00",228830,13.06,0.862,16.99,0.9,1.002,0.14
"2021-07-02 21:00:00",228831,13.04,0.86,16.88,0.9,1,0.14
"2021-07-02 21:15:00",228832,13.03,0.861,16.77,0.9,1.001,0.14
"2021-07-02 21:30:00",228833,13.02,0.86,16.66,0.9,1,0.14
"2021-07-02 21:45:00",228834,13,0.857,16.56,0.9,0.998,0.14
"2021-07-02 22:00:00",228835,12.98,0.859,16.46,0.9,0.999,0.14
"2021-07-02 22:15:00",228836,12.97,0.859,16.36,0.9,0.999,0.14
"2021-07-02 22:30:00",228837,12.96,0.859,16.26,0.9,0.999,0.14
"2021-07-02 22:45:00",228838,12.95,0.859,16.16,0.9,0.999,0.14
"2021-07-02 23:00:00",228839,12.94,0.858,16.06,0.9,0.998,0.14
"2021-07-02 23:15:00",228840,12.92,0.855,15.95,0.9,0.996,0.14
"2021-07-02 23:30:00",228841,12.91,0.857,15.85,0.9,0.997,0.14
"2021-07-02 23:45:00",228842,12.9,0.859,15.74,0.9,1,0.14
"2021-07-03 00:00:00",228843,12.89,0.858,15.63,0.9,0.998,0.14
"2021-07-03 00:15:00",228844,12.88,0.858,15.51,0.9,0.998,0.14
"2021-07-03 00:30:00",228845,12.87,0.858,15.4,0.9,0.998,0.14
"2021-07-03 00:45:00",228846,12.86,0.86,15.28,0.9,1,0.14
"2021-07-03 01:00:00",228847,12.84,0.857,15.17,0.9,0.998,0.14
"2021-07-03 01:15:00",228848,12.83,0.859,15.05,0.9,1,0.14
"2021-07-03 01:30:00",228849,12.82,0.86,14.93,0.9,1.001,0.14
"2021-07-03 01:45:00",228850,12.81,0.861,14.81,0.9,1.002,0.14
"2021-07-03 02:00:00",228851,12.8,0.86,14.69,0.9,1,0.14
"2021-07-03 02:15:00",228852,12.78,0.861,14.56,0.9,1.002,0.14
"2021-07-03 02:30:00",228853,12.77,0.862,14.42,0.9,1.002,0.14
"2021-07-03 02:45:00",228854,12.77,0.862,14.29,0.9,1.002,0.14
"2021-07-03 03:00:00",228855,12.76,0.86,14.15,0.9,1.001,0.14
"2021-07-03 03:15:00",228856,12.75,0.862,14.01,0.9,1.002,0.14
"2021-07-03 03:30:00",228857,12.73,0.862,13.88,0.9,1.002,0.14
"2021-07-03 03:45:00",228858,12.73,0.861,13.74,0.9,1.001,0.14
"2021-07-03 04:00:00",228859,12.72,0.861,13.6,0.9,1.002,0.14
"2021-07-03 04:15:00",228860,12.71,0.862,13.47,0.9,1.002,0.14
"2021-07-03 04:30:00",228861,12.7,0.863,13.35,0.9,1.003,0.14
"2021-07-03 04:45:00",228862,12.68,0.864,13.22,0.9,1.004,0.14
"2021-07-03 05:00:00",228863,12.68,0.862,13.09,0.9,1.002,0.14
"2021-07-03 05:15:00",228864,12.67,0.861,12.97,0.9,1.001,0.14
"2021-07-03 05:30:00",228865,12.66,0.861,12.85,0.9,1.001,0.14
"2021-07-03 05:45:00",228866,12.65,0.862,12.72,0.9,1.003,0.14
"2021-07-03 06:00:00",228867,12.64,0.862,12.6,0.9,1.003,0.14
"2021-07-03 06:15:00",228868,12.64,0.864,12.49,0.9,1.005,0.14
"2021-07-03 06:30:00",228869,12.63,0.863,12.38,0.9,1.003,0.14
"2021-07-03 06:45:00",228870,12.62,0.862,12.27,0.9,1.002,0.14
"2021-07-03 07:00:00",228871,12.61,0.863,12.17,0.9,1.003,0.14
"2021-07-03 07:15:00",228872,12.61,0.862,12.07,0.9,1.002,0.14
"2021-07-03 07:30:00",228873,12.63,0.862,11.99,0.9,1.002,0.14
"2021-07-03 07:45:00",228874,12.68,0.862,11.93,0.9,1.002,0.14
"2021-07-03 08:00:00",228875,12.76,0.863,11.89,0.9,1.003,0.14
"2021-07-03 08:15:00",228876,12.86,0.862,11.89,0.9,1.002,0.14
"2021-07-03 08:30:00",228877,12.98,0.862,11.91,0.9,1.003,0.14
"2021-07-03 08:45:00",228878,13.13,0.861,11.95,0.9,1.002,0.14
"2021-07-03 09:00:00",228879,13.34,0.861,12.02,0.9,1.001,0.14
"2021-07-03 09:15:00",228880,13.44,0.862,12.12,0.9,1.002,0.14
"2021-07-03 09:30:00",228881,13.43,0.861,12.26,0.9,1.002,0.14
"2021-07-03 09:45:00",228882,13.41,0.862,12.39,0.9,1.002,0.14
"2021-07-03 10:00:00",228883,13.39,0.862,12.53,0.9,1.002,0.14
"2021-07-03 10:15:00",228884,13.38,0.861,12.68,0.9,1.001,0.14
"2021-07-03 10:30:00",228885,13.35,0.859,12.86,0.9,1,0.14
"2021-07-03 10:45:00",228886,13.33,0.862,13.08,0.9,1.002,0.14
"2021-07-03 11:00:00",228887,13.31,0.859,13.28,0.9,0.999,0.14
"2021-07-03 11:15:00",228888,13.31,0.861,13.44,0.9,1.001,0.14
"2021-07-03 11:30:00",228889,13.3,0.859,13.61,0.9,0.999,0.14
"2021-07-03 11:45:00",228890,13.3,0.857,13.87,0.9,0.998,0.14
"2021-07-03 12:00:00",228891,13.29,0.858,14.17,0.9,0.998,0.14
"2021-07-03 12:15:00",228892,13.28,0.856,14.4,0.9,0.997,0.14
"2021-07-03 12:30:00",228893,13.28,0.858,14.34,0.9,0.998,0.14
"2021-07-03 12:45:00",228894,13.28,0.857,14.22,0.9,0.998,0.14
"2021-07-03 13:00:00",228895,13.28,0.856,14.13,0.9,0.997,0.14
"2021-07-03 13:15:00",228896,13.29,0.855,14.12,0.9,0.995,0.14
"2021-07-03 13:30:00",228897,13.29,0.854,14.13,0.9,0.995,0.14
"2021-07-03 13:45:00",228898,13.3,0.852,14.15,0.9,0.993,0.14
"2021-07-03 14:00:00",228899,13.3,0.853,14.21,0.9,0.994,0.14
"2021-07-03 14:15:00",228900,13.3,0.854,14.27,0.9,0.994,0.14
"2021-07-03 14:30:00",228901,13.3,0.85,14.35,0.9,0.99,0.14
"2021-07-03 14:45:00",228902,13.3,0.85,14.44,0.9,0.99,0.14
"2021-07-03 15:00:00",228903,13.29,0.849,14.55,0.9,0.99,0.14
"2021-07-03 15:15:00",228904,13.29,0.849,14.68,0.9,0.99,0.14
"2021-07-03 15:30:00",228905,13.28,0.848,14.85,0.9,0.989,0.14
"2021-07-03 15:45:00",228906,13.27,0.844,15.1,0.9,0.984,0.14
"2021-07-03 16:00:00",228907,13.26,0.846,15.34,0.9,0.986,0.14
"2021-07-03 16:15:00",228908,13.25,0.844,15.54,0.9,0.984,0.14
"2021-07-03 16:30:00",228909,13.25,0.843,15.73,0.9,0.984,0.14
"2021-07-03 16:45:00",228910,13.23,0.84,15.92,0.9,0.98,0.14
"2021-07-03 17:00:00",228911,13.23,0.84,16.03,0.9,0.981,0.14
"2021-07-03 17:15:00",228912,13.24,0.839,16.08,0.9,0.979,0.14
"2021-07-03 17:30:00",228913,13.25,0.838,16.12,0.9,0.978,0.14
"2021-07-03 17:45:00",228914,13.26,0.838,16.19,0.9,0.978,0.14
"2021-07-03 18:00:00",228915,13.26,0.836,16.23,0.9,0.977,0.14
"2021-07-03 18:15:00",228916,13.22,0.836,16.22,0.9,0.977,0.14
"2021-07-03 18:30:00",228917,13.21,0.836,16.2,0.9,0.976,0.14
"2021-07-03 18:45:00",228918,13.24,0.836,16.17,0.9,0.977,0.14
"2021-07-03 19:00:00",228919,13.21,0.832,16.14,0.9,0.973,0.14
"2021-07-03 19:15:00",228920,13.19,0.832,16.12,0.9,0.973,0.14
"2021-07-03 19:30:00",228921,13.17,0.832,16.09,0.9,0.972,0.14
"2021-07-03 19:45:00",228922,13.15,0.831,16.06,0.9,0.972,0.14
"2021-07-03 20:00:00",228923,13.13,0.832,16.04,0.9,0.973,0.14
"2021-07-03 20:15:00",228924,13.11,0.831,16.01,0.9,0.972,0.14
"2021-07-03 20:30:00",228925,13.1,0.832,15.96,0.9,0.972,0.14
"2021-07-03 20:45:00",228926,13.08,0.833,15.9,0.9,0.973,0.14
"2021-07-03 21:00:00",228927,13.06,0.831,15.82,0.9,0.971,0.14
"2021-07-03 21:15:00",228928,13.05,0.831,15.74,0.9,0.971,0.14
"2021-07-03 21:30:00",228929,13.04,0.829,15.65,0.9,0.969,0.14
"2021-07-03 21:45:00",228930,13.02,0.83,15.56,0.9,0.97,0.14
"2021-07-03 22:00:00",228931,13.01,0.829,15.46,0.9,0.969,0.14
"2021-07-03 22:15:00",228932,12.99,0.83,15.38,0.9,0.97,0.14
"2021-07-03 22:30:00",228933,12.98,0.829,15.3,0.9,0.97,0.14
"2021-07-03 22:45:00",228934,12.97,0.828,15.24,0.9,0.969,0.14
"2021-07-03 23:00:00",228935,12.96,0.828,15.17,0.9,0.969,0.14
"2021-07-03 23:15:00",228936,12.94,0.83,15.11,0.9,0.97,0.14
"2021-07-03 23:30:00",228937,12.93,0.828,15.04,0.9,0.968,0.14
"2021-07-03 23:45:00",228938,12.92,0.831,14.96,0.9,0.971,0.14
"2021-07-04 00:00:00",228939,12.91,0.83,14.89,0.9,0.97,0.14
"2021-07-04 00:15:00",228940,12.9,0.828,14.83,0.9,0.968,0.14
"2021-07-04 00:30:00",228941,12.89,0.83,14.76,0.9,0.971,0.14
"2021-07-04 00:45:00",228942,12.87,0.83,14.71,0.9,0.97,0.14
"2021-07-04 01:00:00",228943,12.86,0.832,14.65,0.9,0.973,0.14
"2021-07-04 01:15:00",228944,12.85,0.83,14.59,0.9,0.97,0.14
"2021-07-04 01:30:00",228945,12.84,0.833,14.53,0.9,0.973,0.14
"2021-07-04 01:45:00",228946,12.83,0.831,14.46,0.9,0.972,0.14
"2021-07-04 02:00:00",228947,12.82,0.83,14.39,0.9,0.971,0.14
"2021-07-04 02:15:00",228948,12.81,0.831,14.3,0.9,0.971,0.14
"2021-07-04 02:30:00",228949,12.8,0.832,14.21,0.9,0.973,0.14
"2021-07-04 02:45:00",228950,12.78,0.832,14.11,0.9,0.972,0.14
"2021-07-04 03:00:00",228951,12.77,0.832,14,0.9,0.973,0.14
"2021-07-04 03:15:00",228952,12.77,0.834,13.9,0.9,0.974,0.14
"2021-07-04 03:30:00",228953,12.75,0.833,13.78,0.9,0.974,0.14
"2021-07-04 03:45:00",228954,12.75,0.832,13.67,0.9,0.973,0.14
"2021-07-04 04:00:00",228955,12.73,0.833,13.55,0.9,0.973,0.14
"2021-07-04 04:15:00",228956,12.72,0.834,13.43,0.9,0.974,0.14
"2021-07-04 04:30:00",228957,12.71,0.833,13.31,0.9,0.974,0.14
"2021-07-04 04:45:00",228958,12.71,0.834,13.18,0.9,0.975,0.14
"2021-07-04 05:00:00",228959,12.7,0.835,13.05,0.9,0.975,0.14
"2021-07-04 05:15:00",228960,12.68,0.833,12.92,0.9,0.973,0.14
"2021-07-04 05:30:00",228961,12.68,0.834,12.79,0.9,0.974,0.14
"2021-07-04 05:45:00",228962,12.67,0.833,12.66,0.9,0.973,0.14
"2021-07-04 06:00:00",228963,12.66,0.835,12.53,0.9,0.975,0.14
"2021-07-04 06:15:00",228964,12.65,0.833,12.39,0.9,0.974,0.14
"2021-07-04 06:30:00",228965,12.64,0.834,12.27,0.9,0.974,0.14
"2021-07-04 06:45:00",228966,12.63,0.835,12.15,0.9,0.976,0.14
"2021-07-04 07:00:00",228967,12.62,0.835,12.05,0.9,0.975,0.14
"2021-07-04 07:15:00",228968,12.62,0.835,11.95,0.9,0.975,0.14
"2021-07-04 07:30:00",228969,12.64,0.834,11.86,0.9,0.974,0.14
"2021-07-04 07:45:00",228970,12.68,0.834,11.79,0.9,0.974,0.14
"2021-07-04 08:00:00",228971,12.76,0.833,11.75,0.9,0.974,0.14
"2021-07-04 08:15:00",228972,12.86,0.832,11.74,0.9,0.972,0.14
"2021-07-04 08:30:00",228973,12.98,0.834,11.76,0.9,0.975,0.14
"2021-07-04 08:45:00",228974,13.14,0.833,11.81,0.9,0.973,0.14
"2021-07-04 09:00:00",228975,13.35,0.832,11.88,0.9,0.972,0.14
"2021-07-04 09:15:00",228976,13.46,0.832,11.99,0.9,0.972,0.14
"2021-07-04 09:30:00",228977,13.44,0.832,12.12,0.9,0.972,0.14
"2021-07-04 09:45:00",228978,13.42,0.83,12.27,0.9,0.97,0.14
"2021-07-04 10:00:00",228979,13.4,0.831,12.46,0.9,0.971,0.14
"2021-07-04 10:15:00",228980,13.38,0.831,12.68,0.9,0.972,0.14
"2021-07-04 10:30:00",228981,13.36,0.83,12.85,0.9,0.971,0.14
"2021-07-04 10:45:00",228982,13.34,0.83,13.04,0.9,0.971,0.14
"2021-07-04 11:00:00",228983,13.32,0.829,13.23,0.9,0.97,0.14
"2021-07-04 11:15:00",228984,13.31,0.828,13.44,0.9,0.969,0.14
"2021-07-04 11:30:00",228985,13.31,0.831,13.66,0.9,0.971,0.14
"2021-07-04 11:45:00",228986,13.32,0.829,13.91,0.9,0.969,0.14
"2021-07-04 12:00:00",228987,13.31,0.83,14.16,0.9,0.97,0.14
"2021-07-04 12:15:00",228988,13.31,0.827,14.43,0.9,0.968,0.14
