"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"2021-09-19 01:00:00",236335,12.59,0.494,9.56,1,0.744,0.25
"2021-09-19 01:15:00",236336,12.58,0.493,9.43,1,0.743,0.25
"2021-09-19 01:30:00",236337,12.58,0.493,9.31,1,0.743,0.25
"2021-09-19 01:45:00",236338,12.58,0.492,9.17,1,0.741,0.25
"2021-09-19 02:00:00",236339,12.58,0.492,9.06,1,0.742,0.25
"2021-09-19 02:15:00",236340,12.58,0.492,8.94,1,0.741,0.25
"2021-09-19 02:30:00",236341,12.57,0.492,8.83,1,0.741,0.25
"2021-09-19 02:45:00",236342,12.57,0.492,8.72,1,0.741,0.25
"2021-09-19 03:00:00",236343,12.57,0.491,8.6,1,0.741,0.25
"2021-09-19 03:15:00",236344,12.57,0.491,8.48,1,0.74,0.25
"2021-09-19 03:30:00",236345,12.57,0.49,8.36,1,0.739,0.25
"2021-09-19 03:45:00",236346,12.56,0.489,8.24,1,0.739,0.25
"2021-09-19 04:00:00",236347,12.56,0.489,8.14,1,0.739,0.25
"2021-09-19 04:15:00",236348,12.56,0.488,8.04,1,0.738,0.25
"2021-09-19 04:30:00",236349,12.56,0.488,7.942,1,0.738,0.25
"2021-09-19 04:45:00",236350,12.56,0.487,7.854,1,0.737,0.25
"2021-09-19 05:00:00",236351,12.56,0.487,7.784,1,0.736,0.25
"2021-09-19 05:15:00",236352,12.56,0.486,7.706,1,0.736,0.25
"2021-09-19 05:30:00",236353,12.56,0.487,7.635,1,0.736,0.25
"2021-09-19 05:45:00",236354,12.56,0.486,7.578,1,0.736,0.25
"2021-09-19 06:00:00",236355,12.56,0.486,7.526,1,0.735,0.25
"2021-09-19 06:15:00",236356,12.56,0.485,7.474,1,0.735,0.25
"2021-09-19 06:30:00",236357,12.56,0.485,7.431,1,0.734,0.25
"2021-09-19 06:45:00",236358,12.56,0.484,7.393,1,0.734,0.25
"2021-09-19 07:00:00",236359,12.56,0.484,7.354,1,0.734,0.25
"2021-09-19 07:15:00",236360,12.55,0.484,7.313,1,0.733,0.25
"2021-09-19 07:30:00",236361,12.55,0.483,7.283,1,0.733,0.25
"2021-09-19 07:45:00",236362,12.56,0.483,7.259,1,0.733,0.25
"2021-09-19 08:00:00",236363,12.56,0.482,7.234,1,0.732,0.25
"2021-09-19 08:15:00",236364,12.56,0.483,7.216,1,0.733,0.25
"2021-09-19 08:30:00",236365,12.56,0.482,7.201,1,0.731,0.25
"2021-09-19 08:45:00",236366,12.56,0.482,7.195,1,0.732,0.25
"2021-09-19 09:00:00",236367,12.57,0.482,7.179,1,0.732,0.25
"2021-09-19 09:15:00",236368,12.56,0.482,7.33,1,0.732,0.25
"2021-09-19 09:30:00",236369,12.57,0.483,7.507,1,0.733,0.25
"2021-09-19 09:45:00",236370,12.58,0.481,7.792,1,0.731,0.25
"2021-09-19 10:00:00",236371,12.58,0.483,8,1,0.733,0.25
"2021-09-19 10:15:00",236372,12.59,0.48,8.12,1,0.73,0.25
"2021-09-19 10:30:00",236373,12.59,0.478,8.1,1,0.728,0.25
"2021-09-19 10:45:00",236374,12.59,0.477,8.09,1,0.726,0.25
"2021-09-19 11:00:00",236375,12.6,0.474,8.25,1,0.723,0.25
"2021-09-19 11:15:00",236376,12.6,0.48,8.37,1,0.729,0.25
"2021-09-19 11:30:00",236377,12.6,0.473,8.43,1,0.722,0.25
"2021-09-19 11:45:00",236378,12.6,0.474,8.46,1,0.724,0.25
"2021-09-19 12:00:00",236379,12.61,0.475,8.56,1,0.724,0.25
"2021-09-19 12:15:00",236380,12.6,0.475,8.8,1,0.724,0.25
"2021-09-19 12:30:00",236381,12.61,0.472,9.07,1,0.721,0.25
"2021-09-19 12:45:00",236382,12.62,0.471,9.37,1,0.72,0.25
"2021-09-19 13:00:00",236383,12.62,0.475,9.6,1,0.725,0.25
"2021-09-19 13:15:00",236384,12.62,0.474,9.87,1,0.724,0.25
"2021-09-19 13:30:00",236385,12.63,0.475,10.14,1,0.725,0.25
"2021-09-19 13:45:00",236386,12.63,0.477,10.39,1,0.727,0.25
"2021-09-19 14:00:00",236387,12.63,0.476,10.61,1,0.726,0.25
"2021-09-19 14:15:00",236388,12.63,0.478,10.85,1,0.728,0.25
"2021-09-19 14:30:00",236389,12.64,0.479,11.02,1,0.728,0.25
"2021-09-19 14:45:00",236390,12.64,0.482,11.14,1,0.732,0.25
"2021-09-19 15:00:00",236391,12.64,0.485,11.27,1,0.735,0.25
"2021-09-19 15:15:00",236392,12.64,0.486,11.42,1,0.736,0.25
"2021-09-19 15:30:00",236393,12.65,0.485,11.51,1,0.735,0.25
"2021-09-19 15:45:00",236394,12.65,0.486,11.58,1,0.735,0.25
"2021-09-19 16:00:00",236395,12.65,0.487,11.67,1,0.736,0.25
"2021-09-19 16:15:00",236396,12.65,0.488,11.77,1,0.738,0.25
"2021-09-19 16:30:00",236397,12.65,0.488,11.85,1,0.738,0.25
"2021-09-19 16:45:00",236398,12.65,0.489,11.9,1,0.738,0.25
"2021-09-19 17:00:00",236399,12.65,0.488,11.98,1,0.737,0.25
"2021-09-19 17:15:00",236400,12.65,0.489,12.07,1,0.739,0.25
"2021-09-19 17:30:00",236401,12.65,0.489,12.15,1,0.739,0.25
"2021-09-19 17:45:00",236402,12.65,0.489,12.22,1,0.738,0.25
"2021-09-19 18:00:00",236403,12.65,0.489,12.28,1,0.739,0.25
"2021-09-19 18:15:00",236404,12.65,0.49,12.32,1,0.74,0.25
"2021-09-19 18:30:00",236405,12.65,0.489,12.34,1,0.739,0.25
"2021-09-19 18:45:00",236406,12.65,0.489,12.34,1,0.739,0.25
"2021-09-19 19:00:00",236407,12.64,0.49,12.35,1,0.74,0.25
"2021-09-19 19:15:00",236408,12.64,0.49,12.33,1,0.739,0.25
"2021-09-19 19:30:00",236409,12.64,0.49,12.29,1,0.739,0.25
"2021-09-19 19:45:00",236410,12.64,0.49,12.24,1,0.74,0.25
"2021-09-19 20:00:00",236411,12.64,0.49,12.16,1,0.74,0.25
"2021-09-19 20:15:00",236412,12.64,0.489,12.09,1,0.739,0.25
"2021-09-19 20:30:00",236413,12.63,0.49,12.01,1,0.74,0.25
"2021-09-19 20:45:00",236414,12.63,0.49,11.93,1,0.74,0.25
"2021-09-19 21:00:00",236415,12.63,0.49,11.83,1,0.74,0.25
"2021-09-19 21:15:00",236416,12.62,0.49,11.73,1,0.74,0.25
"2021-09-19 21:30:00",236417,12.62,0.49,11.61,1,0.739,0.25
"2021-09-19 21:45:00",236418,12.62,0.49,11.49,1,0.74,0.25
"2021-09-19 22:00:00",236419,12.62,0.49,11.36,1,0.74,0.25
"2021-09-19 22:15:00",236420,12.61,0.49,11.24,1,0.74,0.25
"2021-09-19 22:30:00",236421,12.61,0.489,11.1,1,0.739,0.25
"2021-09-19 22:45:00",236422,12.61,0.49,10.98,1,0.739,0.25
"2021-09-19 23:00:00",236423,12.61,0.49,10.85,1,0.739,0.25
"2021-09-19 23:15:00",236424,12.61,0.489,10.73,1,0.739,0.25
"2021-09-19 23:30:00",236425,12.6,0.489,10.6,1,0.739,0.25
"2021-09-19 23:45:00",236426,12.6,0.489,10.46,1,0.739,0.25
"2021-09-20 00:00:00",236427,12.6,0.489,10.33,1,0.739,0.25
"2021-09-20 00:15:00",236428,12.6,0.488,10.21,1,0.738,0.25
"2021-09-20 00:30:00",236429,12.59,0.489,10.09,1,0.738,0.25
"2021-09-20 00:45:00",236430,12.59,0.489,9.98,1,0.738,0.25
"2021-09-20 01:00:00",236431,12.59,0.488,9.86,1,0.738,0.25
"2021-09-20 01:15:00",236432,12.59,0.487,9.73,1,0.737,0.25
"2021-09-20 01:30:00",236433,12.59,0.488,9.61,1,0.737,0.25
"2021-09-20 01:45:00",236434,12.59,0.485,9.49,1,0.735,0.25
"2021-09-20 02:00:00",236435,12.58,0.485,9.36,1,0.734,0.25
"2021-09-20 02:15:00",236436,12.58,0.482,9.24,1,0.732,0.25
"2021-09-20 02:30:00",236437,12.58,0.479,9.11,1,0.729,0.25
"2021-09-20 02:45:00",236438,12.58,0.478,8.99,1,0.728,0.25
"2021-09-20 03:00:00",236439,12.57,0.477,8.87,1,0.727,0.25
"2021-09-20 03:15:00",236440,12.58,0.476,8.76,1,0.726,0.25
"2021-09-20 03:30:00",236441,12.58,0.476,8.65,1,0.726,0.25
"2021-09-20 03:45:00",236442,12.57,0.476,8.55,1,0.726,0.25
"2021-09-20 04:00:00",236443,12.57,0.475,8.45,1,0.725,0.25
"2021-09-20 04:15:00",236444,12.57,0.475,8.34,1,0.725,0.25
"2021-09-20 04:30:00",236445,12.57,0.475,8.23,1,0.725,0.25
"2021-09-20 04:45:00",236446,12.57,0.475,8.13,1,0.725,0.25
"2021-09-20 05:00:00",236447,12.57,0.475,8.02,1,0.725,0.25
"2021-09-20 05:15:00",236448,12.57,0.477,7.924,1,0.727,0.25
"2021-09-20 05:30:00",236449,12.56,0.478,7.829,1,0.728,0.25
"2021-09-20 05:45:00",236450,12.56,0.48,7.731,1,0.73,0.25
"2021-09-20 06:00:00",236451,12.56,0.48,7.646,1,0.729,0.25
"2021-09-20 06:15:00",236452,12.56,0.48,7.569,1,0.73,0.25
"2021-09-20 06:30:00",236453,12.56,0.48,7.477,1,0.73,0.25
"2021-09-20 06:45:00",236454,12.56,0.479,7.382,1,0.729,0.25
"2021-09-20 07:00:00",236455,12.56,0.479,7.291,1,0.729,0.25
"2021-09-20 07:15:00",236456,12.56,0.479,7.213,1,0.728,0.25
"2021-09-20 07:30:00",236457,12.56,0.478,7.141,1,0.728,0.25
"2021-09-20 07:45:00",236458,12.56,0.478,7.071,1,0.728,0.25
"2021-09-20 08:00:00",236459,12.56,0.477,7.004,1,0.727,0.25
"2021-09-20 08:15:00",236460,12.56,0.477,6.942,1,0.727,0.25
"2021-09-20 08:30:00",236461,12.56,0.477,6.893,1,0.726,0.25
"2021-09-20 08:45:00",236462,12.56,0.476,6.858,1,0.725,0.25
"2021-09-20 09:00:00",236463,12.56,0.476,6.847,1,0.726,0.25
"2021-09-20 09:15:00",236464,12.56,0.476,7.014,1,0.726,0.25
"2021-09-20 09:30:00",236465,12.56,0.476,7.179,1,0.725,0.25
"2021-09-20 09:45:00",236466,12.56,0.476,7.428,1,0.726,0.25
"2021-09-20 10:00:00",236467,12.56,0.476,7.576,1,0.726,0.25
"2021-09-20 10:15:00",236468,12.58,0.476,7.645,1,0.726,0.25
"2021-09-20 10:30:00",236469,12.58,0.475,7.635,1,0.725,0.25
"2021-09-20 10:45:00",236470,12.58,0.475,7.732,1,0.725,0.25
"2021-09-20 11:00:00",236471,12.59,0.473,7.856,1,0.723,0.25
"2021-09-20 11:15:00",236472,12.59,0.472,7.981,1,0.722,0.25
"2021-09-20 11:30:00",236473,12.6,0.47,8.21,1,0.719,0.25
"2021-09-20 11:45:00",236474,12.61,0.467,8.36,1,0.717,0.25
"2021-09-20 12:00:00",236475,12.61,0.467,8.73,1,0.717,0.25
"2021-09-20 12:15:00",236476,12.62,0.465,9.25,1,0.715,0.25
"2021-09-20 12:30:00",236477,12.63,0.465,9.48,1,0.715,0.25
"2021-09-20 12:45:00",236478,12.64,0.467,9.55,1,0.717,0.25
"2021-09-20 13:00:00",236479,12.64,0.465,9.79,1,0.715,0.25
"2021-09-20 13:15:00",236480,12.64,0.47,10.12,1,0.72,0.25
"2021-09-20 13:30:00",236481,12.65,0.467,10.45,1,0.717,0.25
"2021-09-20 13:45:00",236482,12.66,0.467,10.66,1,0.716,0.25
"2021-09-20 14:00:00",236483,12.66,0.467,10.93,1,0.717,0.25
"2021-09-20 14:15:00",236484,12.66,0.468,11.13,1,0.717,0.25
"2021-09-20 14:30:00",236485,12.66,0.47,11.3,1,0.72,0.25
"2021-09-20 14:45:00",236486,12.67,0.472,11.39,1,0.721,0.25
"2021-09-20 15:00:00",236487,12.67,0.475,11.48,1,0.724,0.25
"2021-09-20 15:15:00",236488,12.67,0.476,11.61,1,0.726,0.25
"2021-09-20 15:30:00",236489,12.68,0.478,11.74,1,0.728,0.25
"2021-09-20 15:45:00",236490,12.68,0.48,11.85,1,0.73,0.25
"2021-09-20 16:00:00",236491,12.68,0.479,12,1,0.729,0.25
"2021-09-20 16:15:00",236492,12.68,0.478,12.16,1,0.728,0.25
"2021-09-20 16:30:00",236493,12.68,0.48,12.27,1,0.73,0.25
"2021-09-20 16:45:00",236494,12.68,0.479,12.36,1,0.729,0.25
"2021-09-20 17:00:00",236495,12.68,0.481,12.42,1,0.73,0.25
"2021-09-20 17:15:00",236496,12.68,0.481,12.52,1,0.731,0.25
"2021-09-20 17:30:00",236497,12.68,0.481,12.59,1,0.73,0.25
"2021-09-20 17:45:00",236498,12.68,0.482,12.68,1,0.731,0.25
"2021-09-20 18:00:00",236499,12.68,0.481,12.75,1,0.731,0.25
"2021-09-20 18:15:00",236500,12.68,0.482,12.79,1,0.732,0.25
"2021-09-20 18:30:00",236501,12.68,0.481,12.8,1,0.731,0.25
"2021-09-20 18:45:00",236502,12.68,0.482,12.81,1,0.732,0.25
"2021-09-20 19:00:00",236503,12.67,0.482,12.82,1,0.732,0.25
"2021-09-20 19:15:00",236504,12.67,0.482,12.81,1,0.731,0.25
"2021-09-20 19:30:00",236505,12.67,0.481,12.79,1,0.731,0.25
"2021-09-20 19:45:00",236506,12.67,0.483,12.75,1,0.732,0.25
"2021-09-20 20:00:00",236507,12.66,0.482,12.72,1,0.732,0.25
"2021-09-20 20:15:00",236508,12.66,0.482,12.67,1,0.732,0.25
"2021-09-20 20:30:00",236509,12.66,0.482,12.6,1,0.731,0.25
"2021-09-20 20:45:00",236510,12.66,0.482,12.52,1,0.732,0.25
"2021-09-20 21:00:00",236511,12.65,0.482,12.44,1,0.732,0.25
"2021-09-20 21:15:00",236512,12.65,0.483,12.35,1,0.733,0.25
"2021-09-20 21:30:00",236513,12.65,0.483,12.27,1,0.733,0.25
"2021-09-20 21:45:00",236514,12.65,0.482,12.18,1,0.732,0.25
"2021-09-20 22:00:00",236515,12.65,0.481,12.08,1,0.731,0.25
"2021-09-20 22:15:00",236516,12.64,0.479,11.95,1,0.728,0.25
"2021-09-20 22:30:00",236517,12.64,0.476,11.82,1,0.726,0.25
"2021-09-20 22:45:00",236518,12.64,0.475,11.69,1,0.725,0.25
"2021-09-20 23:00:00",236519,12.64,0.474,11.58,1,0.723,0.25
"2021-09-20 23:15:00",236520,12.63,0.474,11.45,1,0.724,0.25
"2021-09-20 23:30:00",236521,12.63,0.474,11.33,1,0.723,0.25
"2021-09-20 23:45:00",236522,12.63,0.473,11.2,1,0.722,0.25
"2021-09-21 00:00:00",236523,12.63,0.473,11.09,1,0.723,0.25
"2021-09-21 00:15:00",236524,12.62,0.473,10.97,1,0.723,0.25
"2021-09-21 00:30:00",236525,12.62,0.472,10.85,1,0.722,0.25
"2021-09-21 00:45:00",236526,12.62,0.472,10.73,1,0.722,0.25
"2021-09-21 01:00:00",236527,12.62,0.473,10.61,1,0.722,0.25
"2021-09-21 01:15:00",236528,12.62,0.472,10.49,1,0.721,0.25
"2021-09-21 01:30:00",236529,12.61,0.472,10.37,1,0.722,0.25
"2021-09-21 01:45:00",236530,12.61,0.473,10.26,1,0.723,0.25
"2021-09-21 02:00:00",236531,12.61,0.476,10.16,1,0.725,0.25
"2021-09-21 02:15:00",236532,12.61,0.477,10.05,1,0.726,0.25
"2021-09-21 02:30:00",236533,12.6,0.477,9.94,1,0.727,0.25
"2021-09-21 02:45:00",236534,12.6,0.478,9.83,1,0.728,0.25
"2021-09-21 03:00:00",236535,12.6,0.478,9.72,1,0.728,0.25
"2021-09-21 03:15:00",236536,12.6,0.477,9.6,1,0.727,0.25
"2021-09-21 03:30:00",236537,12.6,0.477,9.48,1,0.727,0.25
"2021-09-21 03:45:00",236538,12.6,0.477,9.36,1,0.726,0.25
"2021-09-21 04:00:00",236539,12.6,0.476,9.23,1,0.726,0.25
"2021-09-21 04:15:00",236540,12.6,0.476,9.11,1,0.726,0.25
"2021-09-21 04:30:00",236541,12.6,0.476,8.99,1,0.726,0.25
"2021-09-21 04:45:00",236542,12.59,0.476,8.9,1,0.725,0.25
"2021-09-21 05:00:00",236543,12.59,0.475,8.79,1,0.725,0.25
"2021-09-21 05:15:00",236544,12.59,0.474,8.69,1,0.724,0.25
"2021-09-21 05:30:00",236545,12.59,0.475,8.58,1,0.724,0.25
"2021-09-21 05:45:00",236546,12.59,0.474,8.47,1,0.724,0.25
"2021-09-21 06:00:00",236547,12.58,0.474,8.35,1,0.723,0.25
"2021-09-21 06:15:00",236548,12.58,0.473,8.25,1,0.723,0.25
"2021-09-21 06:30:00",236549,12.58,0.473,8.15,1,0.723,0.25
"2021-09-21 06:45:00",236550,12.58,0.473,8.05,1,0.722,0.25
"2021-09-21 07:00:00",236551,12.58,0.472,7.965,1,0.722,0.25
"2021-09-21 07:15:00",236552,12.58,0.472,7.885,1,0.722,0.25
"2021-09-21 07:30:00",236553,12.58,0.471,7.801,1,0.721,0.25
"2021-09-21 07:45:00",236554,12.57,0.471,7.73,1,0.721,0.25
"2021-09-21 08:00:00",236555,12.57,0.471,7.669,1,0.72,0.25
"2021-09-21 08:15:00",236556,12.57,0.47,7.625,1,0.72,0.25
"2021-09-21 08:30:00",236557,12.57,0.47,7.589,1,0.72,0.25
"2021-09-21 08:45:00",236558,12.57,0.47,7.553,1,0.719,0.25
"2021-09-21 09:00:00",236559,12.57,0.47,7.54,1,0.72,0.25
"2021-09-21 09:15:00",236560,12.57,0.47,7.579,1,0.72,0.25
"2021-09-21 09:30:00",236561,12.57,0.47,7.642,1,0.719,0.25
"2021-09-21 09:45:00",236562,12.57,0.47,7.727,1,0.72,0.25
"2021-09-21 10:00:00",236563,12.58,0.47,7.802,1,0.72,0.25
"2021-09-21 10:15:00",236564,12.58,0.469,7.877,1,0.719,0.25
"2021-09-21 10:30:00",236565,12.59,0.467,7.942,1,0.717,0.25
"2021-09-21 10:45:00",236566,12.59,0.465,8.07,1,0.715,0.25
"2021-09-21 11:00:00",236567,12.59,0.463,8.17,1,0.713,0.25
"2021-09-21 11:15:00",236568,12.59,0.462,8.3,1,0.712,0.25
"2021-09-21 11:30:00",236569,12.6,0.461,8.5,1,0.71,0.25
"2021-09-21 11:45:00",236570,12.6,0.461,8.61,1,0.711,0.25
"2021-09-21 12:00:00",236571,12.61,0.46,8.76,1,0.71,0.25
"2021-09-21 12:15:00",236572,12.61,0.461,8.95,1,0.711,0.25
"2021-09-21 12:30:00",236573,12.62,0.464,9.22,1,0.714,0.25
"2021-09-21 12:45:00",236574,12.62,0.467,9.47,1,0.717,0.25
"2021-09-21 13:00:00",236575,12.63,0.467,9.75,1,0.716,0.25
"2021-09-21 13:15:00",236576,12.63,0.468,10.02,1,0.718,0.25
"2021-09-21 13:30:00",236577,12.64,0.47,10.27,1,0.72,0.25
"2021-09-21 13:45:00",236578,12.64,0.471,10.47,1,0.721,0.25
"2021-09-21 14:00:00",236579,12.65,0.47,10.7,1,0.719,0.25
"2021-09-21 14:15:00",236580,12.65,0.473,10.87,1,0.722,0.25
"2021-09-21 14:30:00",236581,12.65,0.472,11.02,1,0.722,0.25
"2021-09-21 14:45:00",236582,12.65,0.472,11.17,1,0.722,0.25
"2021-09-21 15:00:00",236583,12.66,0.472,11.3,1,0.721,0.25
"2021-09-21 15:15:00",236584,12.66,0.474,11.42,1,0.724,0.25
"2021-09-21 15:30:00",236585,12.67,0.474,11.5,1,0.723,0.25
"2021-09-21 15:45:00",236586,12.67,0.474,11.58,1,0.724,0.25
"2021-09-21 16:00:00",236587,12.67,0.475,11.67,1,0.725,0.25
"2021-09-21 16:15:00",236588,12.67,0.476,11.75,1,0.726,0.25
"2021-09-21 16:30:00",236589,12.67,0.476,11.86,1,0.726,0.25
"2021-09-21 16:45:00",236590,12.67,0.476,11.95,1,0.726,0.25
"2021-09-21 17:00:00",236591,12.67,0.478,12.05,1,0.727,0.25
"2021-09-21 17:15:00",236592,12.67,0.477,12.14,1,0.727,0.25
"2021-09-21 17:30:00",236593,12.67,0.477,12.19,1,0.727,0.25
"2021-09-21 17:45:00",236594,12.67,0.479,12.26,1,0.728,0.25
"2021-09-21 18:00:00",236595,12.67,0.479,12.32,1,0.728,0.25
"2021-09-21 18:15:00",236596,12.67,0.481,12.35,1,0.73,0.25
"2021-09-21 18:30:00",236597,12.67,0.48,12.36,1,0.73,0.25
"2021-09-21 18:45:00",236598,12.66,0.48,12.37,1,0.73,0.25
"2021-09-21 19:00:00",236599,12.66,0.481,12.39,1,0.731,0.25
"2021-09-21 19:15:00",236600,12.66,0.48,12.41,1,0.73,0.25
"2021-09-21 19:30:00",236601,12.66,0.481,12.4,1,0.731,0.25
"2021-09-21 19:45:00",236602,12.66,0.481,12.38,1,0.731,0.25
"2021-09-21 20:00:00",236603,12.65,0.48,12.34,1,0.73,0.25
"2021-09-21 20:15:00",236604,12.65,0.479,12.29,1,0.728,0.25
"2021-09-21 20:30:00",236605,12.65,0.477,12.22,1,0.726,0.25
"2021-09-21 20:45:00",236606,12.65,0.476,12.16,1,0.725,0.25
"2021-09-21 21:00:00",236607,12.64,0.475,12.07,1,0.724,0.25
"2021-09-21 21:15:00",236608,12.64,0.475,11.99,1,0.724,0.25
"2021-09-21 21:30:00",236609,12.64,0.475,11.91,1,0.724,0.25
"2021-09-21 21:45:00",236610,12.64,0.475,11.84,1,0.725,0.25
"2021-09-21 22:00:00",236611,12.63,0.475,11.75,1,0.724,0.25
"2021-09-21 22:15:00",236612,12.63,0.475,11.65,1,0.725,0.25
"2021-09-21 22:30:00",236613,12.63,0.475,11.54,1,0.725,0.25
"2021-09-21 22:45:00",236614,12.62,0.475,11.43,1,0.725,0.25
"2021-09-21 23:00:00",236615,12.62,0.476,11.31,1,0.725,0.25
"2021-09-21 23:15:00",236616,12.62,0.476,11.18,1,0.726,0.25
"2021-09-21 23:30:00",236617,12.62,0.479,11.06,1,0.728,0.25
"2021-09-21 23:45:00",236618,12.61,0.481,10.94,1,0.731,0.25
"2021-09-22 00:00:00",236619,12.61,0.482,10.82,1,0.732,0.25
"2021-09-22 00:15:00",236620,12.61,0.482,10.7,1,0.732,0.25
"2021-09-22 00:30:00",236621,12.61,0.482,10.59,1,0.732,0.25
"2021-09-22 00:45:00",236622,12.6,0.482,10.47,1,0.732,0.25
"2021-09-22 01:00:00",236623,12.61,0.482,10.35,1,0.732,0.25
"2021-09-22 01:15:00",236624,12.61,0.481,10.22,1,0.731,0.25
"2021-09-22 01:30:00",236625,12.6,0.481,10.1,1,0.731,0.25
"2021-09-22 01:45:00",236626,12.6,0.481,9.98,1,0.731,0.25
"2021-09-22 02:00:00",236627,12.6,0.481,9.87,1,0.731,0.25
"2021-09-22 02:15:00",236628,12.6,0.481,9.76,1,0.73,0.25
"2021-09-22 02:30:00",236629,12.6,0.481,9.63,1,0.73,0.25
"2021-09-22 02:45:00",236630,12.59,0.48,9.53,1,0.73,0.25
"2021-09-22 03:00:00",236631,12.59,0.48,9.41,1,0.729,0.25
"2021-09-22 03:15:00",236632,12.59,0.479,9.3,1,0.729,0.25
"2021-09-22 03:30:00",236633,12.59,0.479,9.17,1,0.728,0.25
"2021-09-22 03:45:00",236634,12.59,0.478,9.06,1,0.728,0.25
"2021-09-22 04:00:00",236635,12.59,0.478,8.95,1,0.728,0.25
"2021-09-22 04:15:00",236636,12.58,0.478,8.84,1,0.728,0.25
"2021-09-22 04:30:00",236637,12.58,0.478,8.72,1,0.728,0.25
"2021-09-22 04:45:00",236638,12.58,0.477,8.62,1,0.727,0.25
"2021-09-22 05:00:00",236639,12.58,0.477,8.53,1,0.726,0.25
"2021-09-22 05:15:00",236640,12.58,0.477,8.42,1,0.726,0.25
"2021-09-22 05:30:00",236641,12.58,0.476,8.31,1,0.725,0.25
"2021-09-22 05:45:00",236642,12.58,0.475,8.21,1,0.725,0.25
"2021-09-22 06:00:00",236643,12.57,0.475,8.1,1,0.725,0.25
"2021-09-22 06:15:00",236644,12.57,0.475,8.01,1,0.725,0.25
"2021-09-22 06:30:00",236645,12.57,0.474,7.922,1,0.724,0.25
"2021-09-22 06:45:00",236646,12.57,0.475,7.83,1,0.724,0.25
"2021-09-22 07:00:00",236647,12.57,0.474,7.745,1,0.724,0.25
"2021-09-22 07:15:00",236648,12.56,0.474,7.661,1,0.724,0.25
"2021-09-22 07:30:00",236649,12.56,0.473,7.576,1,0.723,0.25
"2021-09-22 07:45:00",236650,12.56,0.473,7.506,1,0.722,0.25
"2021-09-22 08:00:00",236651,12.56,0.473,7.436,1,0.722,0.25
"2021-09-22 08:15:00",236652,12.56,0.472,7.38,1,0.722,0.25
"2021-09-22 08:30:00",236653,12.56,0.472,7.327,1,0.722,0.25
"2021-09-22 08:45:00",236654,12.56,0.472,7.304,1,0.721,0.25
"2021-09-22 09:00:00",236655,12.56,0.472,7.311,1,0.722,0.25
"2021-09-22 09:15:00",236656,12.56,0.47,7.405,1,0.72,0.25
"2021-09-22 09:30:00",236657,12.57,0.469,7.581,1,0.719,0.25
"2021-09-22 09:45:00",236658,12.57,0.468,7.787,1,0.717,0.25
"2021-09-22 10:00:00",236659,12.58,0.466,7.962,1,0.716,0.25
"2021-09-22 10:15:00",236660,12.58,0.464,8.04,1,0.713,0.25
"2021-09-22 10:30:00",236661,12.58,0.463,8.05,1,0.713,0.25
"2021-09-22 10:45:00",236662,12.59,0.463,8.15,1,0.713,0.25
"2021-09-22 11:00:00",236663,12.59,0.463,8.19,1,0.713,0.25
"2021-09-22 11:15:00",236664,12.6,0.463,8.32,1,0.713,0.25
"2021-09-22 11:30:00",236665,12.6,0.466,8.52,1,0.715,0.25
"2021-09-22 11:45:00",236666,12.61,0.469,8.62,1,0.718,0.25
"2021-09-22 12:00:00",236667,12.62,0.471,8.63,1,0.721,0.25
"2021-09-22 12:15:00",236668,12.62,0.472,9.06,1,0.721,0.25
"2021-09-22 12:30:00",236669,12.63,0.471,9.42,1,0.721,0.25
"2021-09-22 12:45:00",236670,12.63,0.474,9.66,1,0.724,0.25
"2021-09-22 13:00:00",236671,12.63,0.472,9.82,1,0.722,0.25
"2021-09-22 13:15:00",236672,12.64,0.475,10.06,1,0.724,0.25
"2021-09-22 13:30:00",236673,12.64,0.475,10.28,1,0.725,0.25
"2021-09-22 13:45:00",236674,12.64,0.473,10.47,1,0.722,0.25
"2021-09-22 14:00:00",236675,12.65,0.475,10.62,1,0.725,0.25
"2021-09-22 14:15:00",236676,12.65,0.475,10.84,1,0.725,0.25
"2021-09-22 14:30:00",236677,12.65,0.479,10.93,1,0.729,0.25
"2021-09-22 14:45:00",236678,12.65,0.476,10.97,1,0.726,0.25
"2021-09-22 15:00:00",236679,12.65,0.479,11.02,1,0.729,0.25
"2021-09-22 15:15:00",236680,12.66,0.478,11.11,1,0.728,0.25
"2021-09-22 15:30:00",236681,12.66,0.48,11.33,1,0.73,0.25
"2021-09-22 15:45:00",236682,12.66,0.479,11.49,1,0.728,0.25
"2021-09-22 16:00:00",236683,12.66,0.481,11.61,1,0.73,0.25
"2021-09-22 16:15:00",236684,12.66,0.481,11.73,1,0.731,0.25
"2021-09-22 16:30:00",236685,12.67,0.48,11.82,1,0.73,0.25
"2021-09-22 16:45:00",236686,12.67,0.481,11.9,1,0.73,0.25
"2021-09-22 17:00:00",236687,12.67,0.481,11.98,1,0.731,0.25
"2021-09-22 17:15:00",236688,12.67,0.481,12.06,1,0.731,0.25
"2021-09-22 17:30:00",236689,12.66,0.477,12.13,1,0.726,0.25
"2021-09-22 17:45:00",236690,12.66,0.476,12.17,1,0.726,0.25
"2021-09-22 18:00:00",236691,12.66,0.475,12.18,1,0.725,0.25
