"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-09-13 00:15:00",235756,12.81,0.513,12.5,1,0.763,0.25
"2021-09-13 00:30:00",235757,12.8,0.513,12.33,1,0.763,0.25
"2021-09-13 00:45:00",235758,12.79,0.513,12.17,1,0.762,0.25
"2021-09-13 01:00:00",235759,12.78,0.512,12.02,1,0.762,0.25
"2021-09-13 01:15:00",235760,12.77,0.512,11.86,1,0.761,0.25
"2021-09-13 01:30:00",235761,12.76,0.511,11.72,1,0.761,0.25
"2021-09-13 01:45:00",235762,12.75,0.51,11.58,1,0.76,0.25
"2021-09-13 02:00:00",235763,12.73,0.51,11.43,1,0.759,0.25
"2021-09-13 02:15:00",235764,12.73,0.509,11.28,1,0.759,0.25
"2021-09-13 02:30:00",235765,12.71,0.509,11.13,1,0.759,0.25
"2021-09-13 02:45:00",235766,12.7,0.507,10.99,1,0.757,0.25
"2021-09-13 03:00:00",235767,12.69,0.507,10.88,1,0.757,0.25
"2021-09-13 03:15:00",235768,12.68,0.504,10.74,1,0.754,0.25
"2021-09-13 03:30:00",235769,12.67,0.503,10.61,1,0.752,0.25
"2021-09-13 03:45:00",235770,12.66,0.5,10.49,1,0.75,0.25
"2021-09-13 04:00:00",235771,12.65,0.499,10.37,1,0.749,0.25
"2021-09-13 04:15:00",235772,12.64,0.498,10.25,1,0.748,0.25
"2021-09-13 04:30:00",235773,12.63,0.498,10.13,1,0.748,0.25
"2021-09-13 04:45:00",235774,12.62,0.497,10.01,1,0.747,0.25
"2021-09-13 05:00:00",235775,12.61,0.497,9.91,1,0.747,0.25
"2021-09-13 05:15:00",235776,12.6,0.496,9.8,1,0.746,0.25
"2021-09-13 05:30:00",235777,12.59,0.496,9.69,1,0.746,0.25
"2021-09-13 05:45:00",235778,12.58,0.496,9.58,1,0.745,0.25
"2021-09-13 06:00:00",235779,12.58,0.495,9.48,1,0.745,0.25
"2021-09-13 06:15:00",235780,12.57,0.495,9.37,1,0.745,0.25
"2021-09-13 06:30:00",235781,12.56,0.496,9.26,1,0.746,0.25
"2021-09-13 06:45:00",235782,12.55,0.497,9.17,1,0.747,0.25
"2021-09-13 07:00:00",235783,12.55,0.5,9.08,1,0.749,0.25
"2021-09-13 07:15:00",235784,12.54,0.5,8.97,1,0.75,0.25
"2021-09-13 07:30:00",235785,12.53,0.501,8.87,1,0.751,0.25
"2021-09-13 07:45:00",235786,12.52,0.501,8.78,1,0.751,0.25
"2021-09-13 08:00:00",235787,12.55,0.501,8.71,1,0.75,0.25
"2021-09-13 08:15:00",235788,12.61,0.501,8.65,1,0.751,0.25
"2021-09-13 08:30:00",235789,12.74,0.501,8.6,1,0.751,0.25
"2021-09-13 08:45:00",235790,12.92,0.501,8.54,1,0.751,0.25
"2021-09-13 09:00:00",235791,13.52,0.5,8.52,1,0.75,0.25
"2021-09-13 09:15:00",235792,13.63,0.501,8.62,1,0.751,0.25
"2021-09-13 09:30:00",235793,13.6,0.502,8.85,1,0.751,0.25
"2021-09-13 09:45:00",235794,13.56,0.503,9.03,1,0.752,0.25
"2021-09-13 10:00:00",235795,13.54,0.503,9.19,1,0.753,0.25
"2021-09-13 10:15:00",235796,13.52,0.503,9.29,1,0.753,0.25
"2021-09-13 10:30:00",235797,13.51,0.503,9.35,1,0.753,0.25
"2021-09-13 10:45:00",235798,13.5,0.503,9.46,1,0.752,0.25
"2021-09-13 11:00:00",235799,13.48,0.504,9.62,1,0.754,0.25
"2021-09-13 11:15:00",235800,13.47,0.502,9.8,1,0.752,0.25
"2021-09-13 11:30:00",235801,13.46,0.5,9.98,1,0.75,0.25
"2021-09-13 11:45:00",235802,13.44,0.499,10.22,1,0.749,0.25
"2021-09-13 12:00:00",235803,13.42,0.5,10.38,1,0.75,0.25
"2021-09-13 12:15:00",235804,13.4,0.502,10.57,1,0.752,0.25
"2021-09-13 12:30:00",235805,13.38,0.505,10.86,1,0.755,0.25
"2021-09-13 12:45:00",235806,13.36,0.504,11.16,1,0.753,0.25
"2021-09-13 13:00:00",235807,13.34,0.504,11.48,1,0.754,0.25
"2021-09-13 13:15:00",235808,13.33,0.508,11.78,1,0.757,0.25
"2021-09-13 13:30:00",235809,13.32,0.502,12.07,1,0.751,0.25
"2021-09-13 13:45:00",235810,13.32,0.503,12.34,1,0.752,0.25
"2021-09-13 14:00:00",235811,13.31,0.505,12.64,1,0.754,0.25
"2021-09-13 14:15:00",235812,13.31,0.503,12.93,1,0.752,0.25
"2021-09-13 14:30:00",235813,13.3,0.503,13.16,1,0.752,0.25
"2021-09-13 14:45:00",235814,13.29,0.504,13.32,1,0.753,0.25
"2021-09-13 15:00:00",235815,13.27,0.504,13.44,1,0.754,0.25
"2021-09-13 15:15:00",235816,13.26,0.504,13.63,1,0.754,0.25
"2021-09-13 15:30:00",235817,13.24,0.504,13.78,1,0.754,0.25
"2021-09-13 15:45:00",235818,13.23,0.505,13.92,1,0.755,0.25
"2021-09-13 16:00:00",235819,13.25,0.505,14.05,1,0.755,0.25
"2021-09-13 16:15:00",235820,13.26,0.503,14.19,1,0.753,0.25
"2021-09-13 16:30:00",235821,13.26,0.505,14.29,1,0.755,0.25
"2021-09-13 16:45:00",235822,13.27,0.506,14.34,1,0.756,0.25
"2021-09-13 17:00:00",235823,13.28,0.509,14.44,1,0.759,0.25
"2021-09-13 17:15:00",235824,13.26,0.511,14.51,1,0.761,0.25
"2021-09-13 17:30:00",235825,13.23,0.51,14.58,1,0.76,0.25
"2021-09-13 17:45:00",235826,13.2,0.512,14.64,1,0.762,0.25
"2021-09-13 18:00:00",235827,13.18,0.511,14.66,1,0.761,0.25
"2021-09-13 18:15:00",235828,13.16,0.51,14.67,1,0.76,0.25
"2021-09-13 18:30:00",235829,13.14,0.511,14.66,1,0.761,0.25
"2021-09-13 18:45:00",235830,13.12,0.512,14.63,1,0.761,0.25
"2021-09-13 19:00:00",235831,13.1,0.511,14.57,1,0.76,0.25
"2021-09-13 19:15:00",235832,13.09,0.511,14.5,1,0.761,0.25
"2021-09-13 19:30:00",235833,13.07,0.511,14.4,1,0.761,0.25
"2021-09-13 19:45:00",235834,13.05,0.511,14.32,1,0.76,0.25
"2021-09-13 20:00:00",235835,13.04,0.511,14.23,1,0.761,0.25
"2021-09-13 20:15:00",235836,13.03,0.511,14.13,1,0.761,0.25
"2021-09-13 20:30:00",235837,13.01,0.51,14,1,0.76,0.25
"2021-09-13 20:45:00",235838,13,0.51,13.86,1,0.76,0.25
"2021-09-13 21:00:00",235839,12.99,0.51,13.71,1,0.76,0.25
"2021-09-13 21:15:00",235840,12.98,0.51,13.56,1,0.76,0.25
"2021-09-13 21:30:00",235841,12.96,0.511,13.42,1,0.76,0.25
"2021-09-13 21:45:00",235842,12.95,0.509,13.27,1,0.759,0.25
"2021-09-13 22:00:00",235843,12.93,0.51,13.12,1,0.759,0.25
"2021-09-13 22:15:00",235844,12.92,0.51,12.97,1,0.759,0.25
"2021-09-13 22:30:00",235845,12.91,0.51,12.82,1,0.759,0.25
"2021-09-13 22:45:00",235846,12.89,0.509,12.66,1,0.758,0.25
"2021-09-13 23:00:00",235847,12.89,0.508,12.52,1,0.758,0.25
"2021-09-13 23:15:00",235848,12.88,0.508,12.38,1,0.758,0.25
"2021-09-13 23:30:00",235849,12.86,0.507,12.24,1,0.757,0.25
"2021-09-13 23:45:00",235850,12.85,0.507,12.09,1,0.757,0.25
"2021-09-14 00:00:00",235851,12.84,0.507,11.95,1,0.757,0.25
"2021-09-14 00:15:00",235852,12.83,0.506,11.82,1,0.756,0.25
"2021-09-14 00:30:00",235853,12.82,0.505,11.68,1,0.755,0.25
"2021-09-14 00:45:00",235854,12.8,0.505,11.53,1,0.755,0.25
"2021-09-14 01:00:00",235855,12.79,0.505,11.4,1,0.754,0.25
"2021-09-14 01:15:00",235856,12.78,0.504,11.28,1,0.754,0.25
"2021-09-14 01:30:00",235857,12.77,0.504,11.15,1,0.754,0.25
"2021-09-14 01:45:00",235858,12.76,0.504,11.03,1,0.753,0.25
"2021-09-14 02:00:00",235859,12.75,0.503,10.9,1,0.753,0.25
"2021-09-14 02:15:00",235860,12.74,0.503,10.79,1,0.752,0.25
"2021-09-14 02:30:00",235861,12.73,0.502,10.68,1,0.752,0.25
"2021-09-14 02:45:00",235862,12.72,0.502,10.56,1,0.752,0.25
"2021-09-14 03:00:00",235863,12.71,0.501,10.44,1,0.751,0.25
"2021-09-14 03:15:00",235864,12.7,0.501,10.33,1,0.751,0.25
"2021-09-14 03:30:00",235865,12.69,0.5,10.23,1,0.75,0.25
"2021-09-14 03:45:00",235866,12.68,0.5,10.13,1,0.75,0.25
"2021-09-14 04:00:00",235867,12.67,0.499,10.04,1,0.749,0.25
"2021-09-14 04:15:00",235868,12.66,0.499,9.95,1,0.749,0.25
"2021-09-14 04:30:00",235869,12.65,0.499,9.85,1,0.749,0.25
"2021-09-14 04:45:00",235870,12.65,0.498,9.76,1,0.748,0.25
"2021-09-14 05:00:00",235871,12.63,0.498,9.68,1,0.748,0.25
"2021-09-14 05:15:00",235872,12.62,0.498,9.59,1,0.748,0.25
"2021-09-14 05:30:00",235873,12.62,0.497,9.51,1,0.747,0.25
"2021-09-14 05:45:00",235874,12.61,0.497,9.44,1,0.747,0.25
"2021-09-14 06:00:00",235875,12.6,0.497,9.35,1,0.746,0.25
"2021-09-14 06:15:00",235876,12.59,0.497,9.28,1,0.747,0.25
"2021-09-14 06:30:00",235877,12.58,0.496,9.21,1,0.746,0.25
"2021-09-14 06:45:00",235878,12.57,0.496,9.15,1,0.746,0.25
"2021-09-14 07:00:00",235879,12.57,0.496,9.09,1,0.746,0.25
"2021-09-14 07:15:00",235880,12.56,0.496,9.02,1,0.746,0.25
"2021-09-14 07:30:00",235881,12.55,0.495,8.96,1,0.745,0.25
"2021-09-14 07:45:00",235882,12.55,0.495,8.91,1,0.745,0.25
"2021-09-14 08:00:00",235883,12.56,0.496,8.86,1,0.745,0.25
"2021-09-14 08:15:00",235884,12.61,0.495,8.83,1,0.745,0.25
"2021-09-14 08:30:00",235885,12.73,0.493,8.82,1,0.743,0.25
"2021-09-14 08:45:00",235886,12.87,0.491,8.81,1,0.741,0.25
"2021-09-14 09:00:00",235887,13.12,0.49,8.81,1,0.74,0.25
"2021-09-14 09:15:00",235888,13.34,0.491,8.92,1,0.74,0.25
"2021-09-14 09:30:00",235889,13.45,0.491,9.15,1,0.74,0.25
"2021-09-14 09:45:00",235890,13.45,0.49,9.37,1,0.74,0.25
"2021-09-14 10:00:00",235891,13.44,0.491,9.56,1,0.741,0.25
"2021-09-14 10:15:00",235892,13.44,0.491,9.65,1,0.74,0.25
"2021-09-14 10:30:00",235893,13.43,0.492,9.71,1,0.742,0.25
"2021-09-14 10:45:00",235894,13.42,0.491,9.79,1,0.741,0.25
"2021-09-14 11:00:00",235895,13.42,0.491,9.86,1,0.741,0.25
"2021-09-14 11:15:00",235896,13.4,0.492,10.02,1,0.742,0.25
"2021-09-14 11:30:00",235897,13.39,0.493,10.31,1,0.742,0.25
"2021-09-14 11:45:00",235898,13.38,0.493,10.45,1,0.742,0.25
"2021-09-14 12:00:00",235899,13.37,0.492,10.68,1,0.742,0.25
"2021-09-14 12:15:00",235900,13.35,0.493,10.91,1,0.743,0.25
"2021-09-14 12:30:00",235901,13.33,0.494,11.25,1,0.743,0.25
"2021-09-14 12:45:00",235902,13.31,0.495,11.55,1,0.745,0.25
"2021-09-14 13:00:00",235903,13.29,0.495,11.78,1,0.745,0.25
"2021-09-14 13:15:00",235904,13.28,0.497,12.08,1,0.747,0.25
"2021-09-14 13:30:00",235905,13.28,0.501,12.34,1,0.75,0.25
"2021-09-14 13:45:00",235906,13.27,0.503,12.6,1,0.753,0.25
"2021-09-14 14:00:00",235907,13.28,0.5,12.91,1,0.75,0.25
"2021-09-14 14:15:00",235908,13.27,0.504,13.17,1,0.754,0.25
"2021-09-14 14:30:00",235909,13.26,0.505,13.38,1,0.755,0.25
"2021-09-14 14:45:00",235910,13.25,0.504,13.54,1,0.754,0.25
"2021-09-14 15:00:00",235911,13.24,0.504,13.65,1,0.754,0.25
"2021-09-14 15:15:00",235912,13.23,0.503,13.77,1,0.752,0.25
"2021-09-14 15:30:00",235913,13.22,0.5,13.93,1,0.75,0.25
"2021-09-14 15:45:00",235914,13.21,0.498,14.1,1,0.748,0.25
"2021-09-14 16:00:00",235915,13.22,0.498,14.29,1,0.748,0.25
"2021-09-14 16:15:00",235916,13.24,0.499,14.43,1,0.749,0.25
"2021-09-14 16:30:00",235917,13.24,0.499,14.53,1,0.749,0.25
"2021-09-14 16:45:00",235918,13.25,0.5,14.6,1,0.75,0.25
"2021-09-14 17:00:00",235919,13.26,0.499,14.67,1,0.749,0.25
"2021-09-14 17:15:00",235920,13.24,0.499,14.71,1,0.749,0.25
"2021-09-14 17:30:00",235921,13.22,0.499,14.76,1,0.749,0.25
"2021-09-14 17:45:00",235922,13.19,0.501,14.78,1,0.75,0.25
"2021-09-14 18:00:00",235923,13.16,0.502,14.82,1,0.752,0.25
"2021-09-14 18:15:00",235924,13.14,0.504,14.84,1,0.754,0.25
"2021-09-14 18:30:00",235925,13.12,0.505,14.84,1,0.755,0.25
"2021-09-14 18:45:00",235926,13.11,0.505,14.8,1,0.754,0.25
"2021-09-14 19:00:00",235927,13.09,0.506,14.77,1,0.755,0.25
"2021-09-14 19:15:00",235928,13.07,0.505,14.7,1,0.755,0.25
"2021-09-14 19:30:00",235929,13.05,0.505,14.62,1,0.754,0.25
"2021-09-14 19:45:00",235930,13.04,0.505,14.55,1,0.754,0.25
"2021-09-14 20:00:00",235931,13.03,0.505,14.46,1,0.754,0.25
"2021-09-14 20:15:00",235932,13.01,0.505,14.36,1,0.754,0.25
"2021-09-14 20:30:00",235933,12.99,0.505,14.25,1,0.754,0.25
"2021-09-14 20:45:00",235934,12.99,0.505,14.13,1,0.754,0.25
"2021-09-14 21:00:00",235935,12.97,0.504,14.01,1,0.754,0.25
"2021-09-14 21:15:00",235936,12.95,0.504,13.87,1,0.754,0.25
"2021-09-14 21:30:00",235937,12.94,0.504,13.74,1,0.754,0.25
"2021-09-14 21:45:00",235938,12.93,0.505,13.6,1,0.754,0.25
"2021-09-14 22:00:00",235939,12.92,0.504,13.46,1,0.753,0.25
"2021-09-14 22:15:00",235940,12.9,0.503,13.31,1,0.753,0.25
"2021-09-14 22:30:00",235941,12.89,0.503,13.16,1,0.753,0.25
"2021-09-14 22:45:00",235942,12.88,0.503,13.02,1,0.753,0.25
"2021-09-14 23:00:00",235943,12.87,0.503,12.89,1,0.753,0.25
"2021-09-14 23:15:00",235944,12.86,0.503,12.75,1,0.752,0.25
"2021-09-14 23:30:00",235945,12.84,0.502,12.6,1,0.751,0.25
"2021-09-14 23:45:00",235946,12.83,0.501,12.46,1,0.751,0.25
"2021-09-15 00:00:00",235947,12.83,0.502,12.32,1,0.751,0.25
"2021-09-15 00:15:00",235948,12.82,0.501,12.19,1,0.75,0.25
"2021-09-15 00:30:00",235949,12.8,0.5,12.07,1,0.75,0.25
"2021-09-15 00:45:00",235950,12.79,0.499,11.94,1,0.749,0.25
"2021-09-15 01:00:00",235951,12.78,0.499,11.81,1,0.748,0.25
"2021-09-15 01:15:00",235952,12.77,0.498,11.68,1,0.747,0.25
"2021-09-15 01:30:00",235953,12.76,0.498,11.54,1,0.748,0.25
"2021-09-15 01:45:00",235954,12.75,0.497,11.41,1,0.747,0.25
"2021-09-15 02:00:00",235955,12.73,0.497,11.28,1,0.747,0.25
"2021-09-15 02:15:00",235956,12.73,0.496,11.16,1,0.746,0.25
"2021-09-15 02:30:00",235957,12.72,0.496,11.04,1,0.746,0.25
"2021-09-15 02:45:00",235958,12.71,0.496,10.93,1,0.746,0.25
"2021-09-15 03:00:00",235959,12.69,0.495,10.81,1,0.745,0.25
"2021-09-15 03:15:00",235960,12.69,0.494,10.7,1,0.744,0.25
"2021-09-15 03:30:00",235961,12.68,0.494,10.59,1,0.744,0.25
"2021-09-15 03:45:00",235962,12.67,0.494,10.48,1,0.743,0.25
"2021-09-15 04:00:00",235963,12.66,0.493,10.37,1,0.743,0.25
"2021-09-15 04:15:00",235964,12.64,0.492,10.27,1,0.742,0.25
"2021-09-15 04:30:00",235965,12.64,0.492,10.18,1,0.741,0.25
"2021-09-15 04:45:00",235966,12.63,0.491,10.09,1,0.741,0.25
"2021-09-15 05:00:00",235967,12.62,0.491,10,1,0.74,0.25
"2021-09-15 05:15:00",235968,12.61,0.491,9.9,1,0.74,0.25
"2021-09-15 05:30:00",235969,12.6,0.49,9.79,1,0.74,0.25
"2021-09-15 05:45:00",235970,12.6,0.49,9.71,1,0.74,0.25
"2021-09-15 06:00:00",235971,12.59,0.49,9.63,1,0.739,0.25
"2021-09-15 06:15:00",235972,12.58,0.489,9.56,1,0.739,0.25
"2021-09-15 06:30:00",235973,12.57,0.488,9.47,1,0.738,0.25
"2021-09-15 06:45:00",235974,12.56,0.489,9.37,1,0.738,0.25
"2021-09-15 07:00:00",235975,12.55,0.488,9.3,1,0.738,0.25
"2021-09-15 07:15:00",235976,12.54,0.488,9.23,1,0.738,0.25
"2021-09-15 07:30:00",235977,12.54,0.488,9.16,1,0.737,0.25
"2021-09-15 07:45:00",235978,12.53,0.488,9.09,1,0.737,0.25
"2021-09-15 08:00:00",235979,12.55,0.487,9.04,1,0.736,0.25
"2021-09-15 08:15:00",235980,12.6,0.485,8.99,1,0.734,0.25
"2021-09-15 08:30:00",235981,12.72,0.483,8.96,1,0.733,0.25
